run,class,rows,proposed,accepted,g_ok_f_ok,helpful,harmful,wrong_wrong,wrong_wrong_changed,net_correction,net_per_1M,harmful_rate_of_correct,harmful_rate_lo,harmful_rate_hi,override_precision,override_prec_lo,override_prec_hi,acc_global_on_proposed,acc_final_on_proposed,acc_global_on_accepted,acc_final_on_accepted
20260827_035659_nfv3_cic2018_exp23d_anchmode_natural,benign,3502926,14089,1605,3493035,0,772,9119,0,-772,-220.387,0.00022096,0.00020592,0.00023711,0.0,0.0,0.004951,0.964937,0.910143,0.872897,0.3919
20260827_035659_nfv3_cic2018_exp23d_anchmode_natural,bot,41542,703,6,41415,0,0,127,0,0,0.0,0.0,0.0,9.275e-05,0.0,0.0,0.793451,0.958748,0.958748,1.0,1.0
20260827_035659_nfv3_cic2018_exp23d_anchmode_natural,brute_force,115040,94610,17266,77344,0,0,37696,17258,0,0.0,0.0,0.0,4.966e-05,0.0,0.0,0.793451,0.817503,0.817503,0.0,0.0
20260827_035659_nfv3_cic2018_exp23d_anchmode_natural,ddos,264872,23704,8573,217763,8291,0,38818,103,8291,31301.912,0.0,0.0,1.764e-05,1.0,0.999537,1.0,0.319313,0.669085,0.02088,0.987986
20260827_035659_nfv3_cic2018_exp23d_anchmode_natural,dos,60594,31140,2829,21607,1999,0,36988,16,1999,32990.065,0.0,0.0,0.00017776,1.0,0.998082,1.0,0.24027,0.304464,0.219159,0.925769
20260827_035659_nfv3_cic2018_exp23d_anchmode_natural,infiltration,37631,399,68,11887,8,0,25736,36,8,212.591,0.0,0.0,0.00032306,1.0,0.675592,1.0,0.090226,0.110276,0.176471,0.294118
20260827_035659_nfv3_cic2018_exp23d_anchmode_natural,web_attacks,509,205,31,228,27,0,254,2,27,53045.187,0.0,0.0,0.01656934,1.0,0.875445,1.0,0.0,0.131707,0.0,0.870968
20260827_035659_nfv3_cic2018_exp23d_anchmode_natural,ALL,4023114,164850,30378,3863279,10325,772,148738,17415,9553,2374.529,0.00019979,0.00018619,0.00021439,0.930432,0.925548,0.935018,0.647255,0.705205,0.073013,0.387484
