expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.24536515288950372,0.02644
1,bot,31156,-0.09061723369015767,0.3104698934394659
1,brute_force,86279,27.914600355517777,1.0
1,ddos,100000,-0.08377094096177137,0.02173
1,dos,45446,9.083053267298375,0.5846059059103111
1,infiltration,28224,19.439548606869078,0.6026785714285714
1,web_attacks,381,-3958.96223504091,0.023622047244094488
2,benign,100000,6.568764649116316e-05,0.57751
2,bot,31156,0.017651788026147374,0.638207728848376
2,brute_force,86279,20.01487923471524,1.0
2,ddos,100000,-0.01404343046653552,0.5251
2,dos,45446,14.505339543697087,0.6705100558905074
2,infiltration,28224,-38.138735223107474,0.059382086167800455
2,web_attacks,381,-209.9983413229295,0.4094488188976378
3,benign,100000,0.0009642504133761338,0.62694
3,bot,31156,-0.44611605552002837,0.04901142637052253
3,brute_force,86279,3.3601354374821515,1.0
3,ddos,100000,-0.0391924056019337,0.17549
3,dos,45446,0.9837809011826877,0.49227654799102233
3,infiltration,28224,-27.479123288327127,0.08113662131519274
3,web_attacks,381,-4687.26614008137,0.01837270341207349
