tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible
27.972103118896484,4.0,0.3,6642,1802,14,0.0077,0.000314,226716.0,True
27.972103118896484,8.0,0.3,6227,1397,10,0.0071,0.000314,225032.0,True
38.15074157714844,0.0,0.0181,2090,1546,18,0.0115,0.000439,89055.7,True
38.15074157714844,0.25,0.0181,2013,1542,15,0.0096,0.000345,89012.2,True
38.15074157714844,0.5,0.0181,1933,1540,14,0.009,0.000314,88974.7,True
38.15074157714844,1.0,0.0181,1820,1540,13,0.0084,0.000282,88979.6,True
38.15074157714844,2.0,0.0181,1730,1540,12,0.0077,0.000251,88968.0,True
38.15074157714844,4.0,0.0181,1705,1522,12,0.0078,0.000251,88911.2,True
38.15074157714844,8.0,0.0181,1419,1246,8,0.0064,0.000251,87836.3,True
38.15074157714844,0.0,0.0181,2090,1546,18,0.0115,0.000439,89055.7,True
38.15074157714844,0.25,0.0181,2013,1542,15,0.0096,0.000345,89012.2,True
38.15074157714844,0.5,0.0181,1933,1540,14,0.009,0.000314,88974.7,True
38.15074157714844,1.0,0.0181,1820,1540,13,0.0084,0.000282,88979.6,True
38.15074157714844,2.0,0.0181,1730,1540,12,0.0077,0.000251,88968.0,True
38.15074157714844,4.0,0.0181,1705,1522,12,0.0078,0.000251,88911.2,True
38.15074157714844,8.0,0.0181,1419,1246,8,0.0064,0.000251,87836.3,True
38.15074157714844,0.0,0.0181,2090,1546,18,0.0115,0.000439,89055.7,True
38.15074157714844,0.25,0.0181,2013,1542,15,0.0096,0.000345,89012.2,True
38.15074157714844,0.5,0.0181,1933,1540,14,0.009,0.000314,88974.7,True
38.15074157714844,1.0,0.0181,1820,1540,13,0.0084,0.000282,88979.6,True
38.15074157714844,2.0,0.0181,1730,1540,12,0.0077,0.000251,88968.0,True
38.15074157714844,4.0,0.0181,1705,1522,12,0.0078,0.000251,88911.2,True
38.15074157714844,8.0,0.0181,1419,1246,8,0.0064,0.000251,87836.3,True
38.15074157714844,0.0,0.0181,2090,1546,18,0.0115,0.000439,89055.7,True
38.15074157714844,0.25,0.0181,2013,1542,15,0.0096,0.000345,89012.2,True
38.15074157714844,0.5,0.0181,1933,1540,14,0.009,0.000314,88974.7,True
38.15074157714844,1.0,0.0181,1820,1540,13,0.0084,0.000282,88979.6,True
38.15074157714844,2.0,0.0181,1730,1540,12,0.0077,0.000251,88968.0,True
38.15074157714844,4.0,0.0181,1705,1522,12,0.0078,0.000251,88911.2,True
38.15074157714844,8.0,0.0181,1419,1246,8,0.0064,0.000251,87836.3,True
38.15074157714844,0.0,0.0181,2090,1546,18,0.0115,0.000439,89055.7,True
38.15074157714844,0.25,0.0181,2013,1542,15,0.0096,0.000345,89012.2,True
38.15074157714844,0.5,0.0181,1933,1540,14,0.009,0.000314,88974.7,True
38.15074157714844,1.0,0.0181,1820,1540,13,0.0084,0.000282,88979.6,True
38.15074157714844,2.0,0.0181,1730,1540,12,0.0077,0.000251,88968.0,True
38.15074157714844,4.0,0.0181,1705,1522,12,0.0078,0.000251,88911.2,True
38.15074157714844,8.0,0.0181,1419,1246,8,0.0064,0.000251,87836.3,True
