cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,16205,0.5353784347426175,76.6981051086612,0,0,0,0,0,16079,126
1,1933165,0.12737497902033568,0.07300273828429842,1740761,20651,18691,131673,18763,2626,0
