method,bucket,rows,accuracy,macro_f1,tail_f1
boostpfn,all,2951088,0.9825006912704738,0.7194102348188091,0.3667792508872933
boostpfn,seen_same_label,997339,0.9960504903548342,0.7008189610277984,0.3734961702685307
boostpfn,seen_diff_label,0,,,
boostpfn,unseen,1953749,0.9755838646622468,0.6923975527271019,0.29716773446030015
