cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15846,0.556590841038081,35.476216248442995,0,0,0,0,0,15746,100
1,1973502,0.29124674284781255,0.1148621106746926,1741406,20640,57189,131673,19635,2959,0
2,10641,0.15175660959912138,12.14721698071362,0,0,0,0,10487,2,152
