class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3498379,0,0,4547,0
bot,41542,41417,0,0,125,0
brute_force,115040,115020,0,0,20,0
ddos,264872,258954,0,0,5918,0
dos,60594,38871,0,0,21723,0
infiltration,37631,10214,0,0,27417,0
web_attacks,509,436,0,0,73,0
