round,expert,coverage,regime_tune_rows,marginal,action
0,4,0.4924,0,,dropped(min-support)
0,1,0.2683,2306,8.918,kept(prune off)
0,2,0.2721,82039,0.0019,kept(prune off)
0,3,0.6977,52,77.9551,kept(prune off)
