method,class,precision,recall,f1,support
xgb_c0,benign,0.992251,0.998589,0.99541,3502926
xgb_c0,bot,0.999395,0.994825,0.997105,41542
xgb_c0,brute_force,0.844915,0.999826,0.915866,115040
xgb_c0,ddos,0.999259,0.998501,0.99888,264872
xgb_c0,dos,0.999871,0.641912,0.781868,60594
xgb_c0,infiltration,0.815351,0.313066,0.452419,37631
xgb_c0,web_attacks,0.096662,0.438114,0.158381,509
xgb_c0,macro_avg,,,0.757133,4023114
xgb_c0,weighted_avg,,,0.984981,4023114
xgb_c0,tail_avg,,,0.535968,4023114
