method,bucket,cls,support,precision,recall,f1
localpfn_knn,all,benign,1603707,0.9821873601949123,0.9884018714141674,0.9852848166670345
localpfn_knn,all,bot,561,0.9392361111111112,0.964349376114082,0.951627088830255
localpfn_knn,all,brute_force,18796,0.9988838099287765,0.999840391572675,0.9993618718425951
localpfn_knn,all,ddos,102323,0.9996648663977005,0.7579429844707446,0.8621820526503023
localpfn_knn,all,dos,26199,0.9588728663919953,0.9949234703614642,0.9765655733098552
localpfn_knn,all,infiltration,5297,0.0779151849689507,0.2771380026430055,0.12163393818874803
localpfn_knn,all,web_attacks,138,0.2573099415204678,0.3188405797101449,0.284789644012945
localpfn_knn,unseen,benign,1603707,0.9821873601949123,0.9884018714141674,0.9852848166670345
localpfn_knn,unseen,bot,561,0.9392361111111112,0.964349376114082,0.951627088830255
localpfn_knn,unseen,brute_force,18796,0.9988838099287765,0.999840391572675,0.9993618718425951
localpfn_knn,unseen,ddos,102323,0.9996648663977005,0.7579429844707446,0.8621820526503023
localpfn_knn,unseen,dos,26199,0.9588728663919953,0.9949234703614642,0.9765655733098552
localpfn_knn,unseen,infiltration,5297,0.0779151849689507,0.2771380026430055,0.12163393818874803
localpfn_knn,unseen,web_attacks,138,0.2573099415204678,0.3188405797101449,0.284789644012945
