tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible
4.6759843826293945e-05,0.0,0.9998,66,13,1,0.0714,0.00069,2516.1,False
4.6759843826293945e-05,0.25,0.9998,65,12,1,0.0769,0.00069,2513.1,False
4.6759843826293945e-05,0.5,0.9998,64,12,1,0.0769,0.00069,2510.2,False
4.6759843826293945e-05,1.0,0.9998,61,12,1,0.0769,0.00069,2481.7,False
4.6759843826293945e-05,2.0,0.9998,54,11,1,0.0833,0.00069,2393.0,False
4.6759843826293945e-05,4.0,0.9998,38,11,1,0.0833,0.00069,2210.2,False
4.6759843826293945e-05,8.0,0.9998,14,4,0,0.0,0.0,900.0,False
0.029559137299656868,0.0,0.6998,42,6,1,0.1429,0.00069,703.7,False
0.029559137299656868,0.25,0.6998,41,5,1,0.1667,0.00069,700.8,False
0.029559137299656868,0.5,0.6998,40,5,1,0.1667,0.00069,697.8,False
0.029559137299656868,1.0,0.6998,38,5,1,0.1667,0.00069,681.0,False
0.029559137299656868,2.0,0.6998,33,4,1,0.2,0.00069,619.3,False
0.029559137299656868,4.0,0.6998,21,4,1,0.2,0.00069,441.2,False
0.029559137299656868,8.0,0.6998,7,1,0,0.0,0.0,148.4,False
0.07744736224412918,0.0,0.4536,39,5,1,0.1667,0.00069,606.2,False
0.07744736224412918,0.25,0.4536,38,4,1,0.2,0.00069,603.3,False
0.07744736224412918,0.5,0.4536,37,4,1,0.2,0.00069,600.3,False
0.07744736224412918,1.0,0.4536,35,4,1,0.2,0.00069,583.5,False
0.07744736224412918,2.0,0.4536,30,3,1,0.25,0.00069,521.8,False
0.07744736224412918,4.0,0.4536,19,3,1,0.25,0.00069,343.5,False
0.07744736224412918,8.0,0.4536,6,1,0,0.0,0.0,152.1,False
0.24810592532157888,0.0,0.4,36,5,1,0.1667,0.00069,582.8,False
0.24810592532157888,0.25,0.4,35,4,1,0.2,0.00069,579.8,False
0.24810592532157888,0.5,0.4,34,4,1,0.2,0.00069,576.9,False
0.24810592532157888,1.0,0.4,32,4,1,0.2,0.00069,560.0,False
0.24810592532157888,2.0,0.4,27,3,1,0.25,0.00069,498.4,False
0.24810592532157888,4.0,0.4,18,3,1,0.25,0.00069,336.7,False
0.24810592532157888,8.0,0.4,6,1,0,0.0,0.0,152.1,False
0.3795512676239014,0.0,0.35,34,4,1,0.2,0.00069,554.2,False
0.3795512676239014,0.25,0.35,33,3,1,0.25,0.00069,551.2,False
0.3795512676239014,0.5,0.35,32,3,1,0.25,0.00069,548.3,False
0.3795512676239014,1.0,0.35,30,3,1,0.25,0.00069,531.4,False
0.3795512676239014,2.0,0.35,25,2,1,0.3333,0.00069,469.8,False
0.3795512676239014,4.0,0.35,16,2,1,0.3333,0.00069,308.1,False
0.3795512676239014,8.0,0.35,6,1,0,0.0,0.0,152.1,False
0.5301091432571408,0.0,0.3,31,3,1,0.25,0.00069,440.5,False
0.5301091432571408,0.25,0.3,30,2,1,0.3333,0.00069,437.6,False
0.5301091432571408,0.5,0.3,29,2,1,0.3333,0.00069,434.6,False
0.5301091432571408,1.0,0.3,27,2,1,0.3333,0.00069,417.7,False
0.5301091432571408,2.0,0.3,23,1,1,0.5,0.00069,362.9,False
0.5301091432571408,4.0,0.3,14,1,1,0.5,0.00069,201.2,False
0.5301091432571408,8.0,0.3,4,0,0,0.0,0.0,45.2,False
0.9900687485933304,0.0,0.2501,8,2,0,0.0,0.0,88.9,False
0.9900687485933304,0.25,0.2501,7,1,0,0.0,0.0,86.0,False
0.9900687485933304,0.5,0.2501,7,1,0,0.0,0.0,86.0,False
0.9900687485933304,1.0,0.2501,7,1,0,0.0,0.0,86.0,False
0.9900687485933304,2.0,0.2501,4,0,0,0.0,0.0,31.1,False
0.9900687485933304,4.0,0.2501,2,0,0,0.0,0.0,-0.9,False
0.9900687485933304,8.0,0.2501,0,0,0,0.0,0.0,0.0,False
0.9998497486114502,0.0,0.2001,0,0,0,0.0,0.0,0.0,False
0.9998497486114502,0.25,0.2001,0,0,0,0.0,0.0,0.0,False
0.9998497486114502,0.5,0.2001,0,0,0,0.0,0.0,0.0,False
0.9998497486114502,1.0,0.2001,0,0,0,0.0,0.0,0.0,False
0.9998497486114502,2.0,0.2001,0,0,0,0.0,0.0,0.0,False
0.9998497486114502,4.0,0.2001,0,0,0,0.0,0.0,0.0,False
0.9998497486114502,8.0,0.2001,0,0,0,0.0,0.0,0.0,False
0.9999197542667388,0.0,0.1501,0,0,0,0.0,0.0,0.0,False
0.9999197542667388,0.25,0.1501,0,0,0,0.0,0.0,0.0,False
0.9999197542667388,0.5,0.1501,0,0,0,0.0,0.0,0.0,False
0.9999197542667388,1.0,0.1501,0,0,0,0.0,0.0,0.0,False
0.9999197542667388,2.0,0.1501,0,0,0,0.0,0.0,0.0,False
0.9999197542667388,4.0,0.1501,0,0,0,0.0,0.0,0.0,False
0.9999197542667388,8.0,0.1501,0,0,0,0.0,0.0,0.0,False
0.9999412298202515,0.0,0.1,0,0,0,0.0,0.0,0.0,False
0.9999412298202515,0.25,0.1,0,0,0,0.0,0.0,0.0,False
0.9999412298202515,0.5,0.1,0,0,0,0.0,0.0,0.0,False
0.9999412298202515,1.0,0.1,0,0,0,0.0,0.0,0.0,False
0.9999412298202515,2.0,0.1,0,0,0,0.0,0.0,0.0,False
0.9999412298202515,4.0,0.1,0,0,0,0.0,0.0,0.0,False
0.9999412298202515,8.0,0.1,0,0,0,0.0,0.0,0.0,False
0.999952906370163,0.0,0.0501,0,0,0,0.0,0.0,0.0,False
0.999952906370163,0.25,0.0501,0,0,0,0.0,0.0,0.0,False
0.999952906370163,0.5,0.0501,0,0,0,0.0,0.0,0.0,False
0.999952906370163,1.0,0.0501,0,0,0,0.0,0.0,0.0,False
0.999952906370163,2.0,0.0501,0,0,0,0.0,0.0,0.0,False
0.999952906370163,4.0,0.0501,0,0,0,0.0,0.0,0.0,False
0.999952906370163,8.0,0.0501,0,0,0,0.0,0.0,0.0,False
