beta,T,tune_balanced_nll
0.0,0.8,7.231555
0.0,1.0,5.971062
0.0,1.25,5.0698
0.5,0.8,9.217937
0.5,1.0,7.608138
0.5,1.25,6.426552
1.0,0.8,11.920179
1.0,1.0,9.822521
1.0,1.25,8.252294
