cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15806,0.4651210211011469,73.85286639134621,0,0,0,0,0,15685,121
1,10637,0.32283850527793073,41.83966903578232,0,0,0,0,10637,0,0
2,1952906,0.15964141646876714,0.11365797375208841,1741406,0,57189,131673,19485,3022,131
3,20651,0.05239905715215505,3.5065378551995754,0,20651,0,0,0,0,0
