round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.4679,2325,5.5308,kept(prune off)
0,2,0.7209,125,1.252,kept(prune off)
0,3,0.8983,81109,0.0051,kept(prune off)
0,4,0.7256,291,0.0148,kept(prune off)
