expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.18844409377814303,0.01798
1,bot,31156,2.685658086054817,0.9992296828861215
1,brute_force,86279,-4.375084295896925,0.25613416938072997
1,ddos,100000,-0.06593325688657295,0.69488
1,dos,45446,7.4067798320634015,0.9036218809136117
1,infiltration,28224,24.023453930698665,0.9180484693877551
1,web_attacks,381,2529.6327064452494,0.9973753280839895
2,benign,100000,-0.0673165435273887,0.07671
2,bot,31156,3.5023763980201426,1.0
2,brute_force,86279,-4.0085928982202015,0.32743773108172325
2,ddos,100000,0.07542498088393598,0.99768
2,dos,45446,14.859518978175728,0.9951370857721251
2,infiltration,28224,21.218003556456615,0.9191822562358276
2,web_attacks,381,2812.0146978101425,1.0
3,benign,100000,-0.004710423408244172,0.55293
3,bot,31156,3.5021017736243607,1.0
3,brute_force,86279,2.74175223754905,1.0
3,ddos,100000,0.07384162661906926,0.99263
3,dos,45446,3.873703642054282,0.9960612595167891
3,infiltration,28224,3.7860219190463593,0.753968253968254
3,web_attacks,381,1995.8215142162537,0.6955380577427821
4,benign,100000,-0.07079060375195377,0.06021
4,bot,31156,3.5024580837938597,1.0
4,brute_force,86279,1.4087257297969658,0.9997450132709003
4,ddos,100000,0.07514615550555033,0.99408
4,dos,45446,11.831225111838055,0.9994058883070017
4,infiltration,28224,21.414980366985635,0.9231505102040817
4,web_attacks,381,2781.517799220352,1.0
