method,class,precision,recall,f1,support
tabpfn_bal50k,benign,0.9964621993079108,0.6104536607396217,0.7570950196958979,3502926
tabpfn_bal50k,bot,0.9921665389037946,0.9969909970632131,0.9945729174170929,41542
tabpfn_bal50k,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
tabpfn_bal50k,ddos,0.9990947045948516,0.9874807454166541,0.9932537761195447,264872
tabpfn_bal50k,dos,0.9963341792919582,0.6414166419117404,0.7804182604941619,60594
tabpfn_bal50k,infiltration,0.02417863170793739,0.8892668278812681,0.047077260926112585,37631
tabpfn_bal50k,web_attacks,0.034141274238227146,0.9685658153241651,0.06595758913639709,509
tabpfn_bal50k,macro_avg,,,0.6506069335459393,4023114
tabpfn_bal50k,weighted_avg,,,0.773258079164368,4023114
tabpfn_bal50k,tail_avg,,,0.36920258915986753,4023114
xgb_bal50k,benign,0.9968486085325861,0.6687743332288493,0.8005014181618688,3502926
xgb_bal50k,bot,0.9986247828604516,0.9963651244523615,0.9974936739366189,41542
xgb_bal50k,brute_force,0.8448035255233198,0.999826147426982,0.9158007882479398,115040
xgb_bal50k,ddos,0.9987518335979245,0.9999471442810112,0.999349131515052,264872
xgb_bal50k,dos,0.9877408056042032,0.6422418061194177,0.7783744862140349,60594
xgb_bal50k,infiltration,0.025920318299780306,0.8129733464430922,0.05023885337243884,37631
xgb_bal50k,web_attacks,0.04572940287226002,0.9508840864440079,0.08726223744703868,509
xgb_bal50k,macro_avg,,,0.6612886555564275,4023114
xgb_bal50k,weighted_avg,,,0.8114829003476479,4023114
xgb_bal50k,tail_avg,,,0.37833158825203217,4023114
