method,class,precision,recall,f1,support
xgboost,benign,0.9917956683580611,0.9977947007730109,0.9947861403948177,3502926
xgboost,bot,1.0,0.9954744595830726,0.9977320980505694,41542
xgboost,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
xgboost,ddos,0.9994781031908085,0.9905426017095049,0.9949902915566882,264872
xgboost,dos,0.9999742950415135,0.6420107601412681,0.7819733258289194,60594
xgboost,infiltration,0.6902377972465582,0.3224203449283835,0.43952978681012156,37631
xgboost,web_attacks,0.11932042670881075,0.593320235756385,0.1986842105263158,509
xgboost,macro_avg,,,0.7605099377428285,4023114
xgboost,weighted_avg,,,0.9840738219310036,4023114
xgboost,tail_avg,,,0.5453153651290022,4023114
xgboost_sqrt,benign,0.9928537323164496,0.9824286896154815,0.987613700592231,3502926
xgboost_sqrt,bot,0.9999758284788862,0.9958596119589813,0.997913475570779,41542
xgboost_sqrt,brute_force,0.8449299209590692,0.9998435326842837,0.9158823435733282,115040
xgboost_sqrt,ddos,0.9992604415465828,0.999830106617536,0.9995451929155776,264872
xgboost_sqrt,dos,0.9998458336545132,0.6421922962669572,0.782068674444545,60594
xgboost_sqrt,infiltration,0.18622275794228077,0.3571789216337594,0.24480912137549177,37631
xgboost_sqrt,web_attacks,0.13146100985957573,0.8644400785854617,0.22821576763485477,509
xgboost_sqrt,macro_avg,,,0.7365783251581154,4023114
xgboost_sqrt,weighted_avg,,,0.9763145945247917,4023114
xgboost_sqrt,tail_avg,,,0.49031278819370855,4023114
