class,rows,weight,mean_residual,clipped_rows
benign,1741405,0.1640712234707253,0.012020335139088583,0
bot,20651,13.83544965478187,0.09236645707172648,9
brute_force,57189,4.995965331739391,15.311667993378792,2556
ddos,131674,2.169856585350243,0.00803895742664099,0
dos,30122,9.485075676665465,17.17436426019645,2347
infiltration,18707,15.273029483559995,31.49085659637541,4947
web_attacks,252,1132.8433452224517,1257.898633848855,141
