cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15793,0.5311085361083436,34.99471989220773,0,0,0,0,0,15793,0
1,2641,0.024245386499205143,8.96584487598361,1141,0,0,0,0,1500,0
2,1910241,0.03154727167171425,0.016128877881007395,1740265,0,18633,131268,18783,1292,0
3,252,0.008754611459969499,772.6699518803545,0,0,0,0,0,0,252
4,20651,0.0171319032542585,0.8430572603623891,0,20651,0,0,0,0,0
5,405,0.0011860392831688073,2.860056157166763,0,0,0,405,0,0,0
