expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.1665911467788227,0.0005
1,bot,31156,-0.26302328614116927,0.014956990627808447
1,brute_force,86279,2.455605862506709,0.6723304628009134
1,ddos,100000,-0.21369144610708563,0.00912
1,dos,45446,0.7119300009565348,0.6061039475421379
1,infiltration,28224,21.729710050153678,0.926374716553288
1,web_attacks,381,740.0137427902282,0.6850393700787402
2,benign,100000,-0.06622915434466178,0.00166
2,bot,31156,0.789885024243224,0.9995185518038259
2,brute_force,86279,0.8642561067169889,0.983541765667196
2,ddos,100000,0.035215762244666104,0.9872
2,dos,45446,-1.0713495406637907,0.638670069973155
2,infiltration,28224,17.258195021671323,0.941609977324263
2,web_attacks,381,11.849013250551918,0.5170603674540682
3,benign,100000,-0.010646391885540151,0.14003
3,bot,31156,-0.7295854886117309,0.0
3,brute_force,86279,-8.28924907137004,0.0
3,ddos,100000,-0.8423761307879915,0.0
3,dos,45446,-10.635484657377884,0.1254015754961933
3,infiltration,28224,-1.2583415473967643,0.43473639455782315
3,web_attacks,381,-106.70977056350392,0.38320209973753283
4,benign,100000,-0.07125976228403215,0.00075
4,bot,31156,-4.50257976705626,0.0
4,brute_force,86279,2.0785151359001324,0.6723304628009134
4,ddos,100000,-0.6230257971058125,0.00334
4,dos,45446,-1.4325454772802009,0.35270430840998107
4,infiltration,28224,16.325914901235905,0.9278628117913832
4,web_attacks,381,632.6091830935557,0.6509186351706037
5,benign,100000,-0.06945136754697127,0.0017
5,bot,31156,0.795177246046035,1.0
5,brute_force,86279,2.9401781840726096,0.999397304094855
5,ddos,100000,0.036790077274093426,0.99101
5,dos,45446,0.7228228015369154,0.996611362936232
5,infiltration,28224,19.37518951234543,0.9508928571428571
5,web_attacks,381,895.326848931884,0.8871391076115486
6,benign,100000,-0.07643291488886539,0.00063
6,bot,31156,-2.132396011370163,0.0
6,brute_force,86279,0.712189032529695,0.6723304628009134
6,ddos,100000,-0.7788330409178148,0.00441
6,dos,45446,-2.338908194992638,0.025480790388593057
6,infiltration,28224,17.37020237682955,0.9360827664399093
6,web_attacks,381,166.62941226041738,0.46194225721784776
