true_class,role,owner_expert,support,all_out_rate,owner_only_in_rate,single_non_owner_in_rate,multi_in_rate,mean_experts_in
bot,target known,tail,41542,0.00688459871936835,0.9931154012806317,0.0,0.0,0.9931154012806317
brute_force,target known,brute_force,100000,6e-05,0.32762,0.0,0.67232,1.67226
dos,target known,flood,60594,0.007327458164174671,0.6442552067861504,0.0,0.34841733504967487,1.3410898768855002
infiltration,target known,tail,37631,0.04009991762111025,0.9594217533416598,0.0004783290372299434,0.0,0.9599000823788898
web_attacks,target known,tail,509,0.9823182711198428,0.0137524557956778,0.003929273084479371,0.0,0.01768172888015717
unseen::ddos,target unseen,,100000,0.21317,,0.62801,0.15882,0.94565
benign_diagnostic,benign diagnostic,,100000,0.19959,,0.79533,0.00508,0.80549
