class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
brute_force,brute_force,False,100000,1.0,1.0,0.99994,6e-05,0.0,0.0,none,21110,dos,21110,0,0
dos,flood,False,60594,0.6515496583820181,1.0,0.9926725418358253,0.007327458164174671,0.0,0.0,gate,67252,brute_force,67232,16699,3333
bot,tail,True,41542,0.9969909970632131,0.9948485869722209,0.9929950411631602,0.0018535458090607095,0.00012036011747147465,0.00503105291030764,local_classifier,0,,0,0,7
infiltration,tail,True,37631,0.9919215540378943,0.9902208285721879,0.9594217533416598,0.030799075230528022,0.0,0.009779171427812176,gate,14,web_attacks,7,77866,77209
web_attacks,tail,True,509,0.9430255402750491,0.9469548133595285,0.0,0.9469548133595285,0.0137524557956778,0.03929273084479371,gate,0,,0,0,0
