true_class,owner_expert,intruding_expert,false_accept_count,true_class_test_support,owner_also_in_rate,owner_lower_energy_rate,resolvable_by_argmin_rate,mean_owner_energy,owner_threshold,mean_intruder_energy,intruder_threshold
brute_force,brute_force,flood,67232,100000,1.0,1.0,1.0,-3.987352132797241,-3.987351894378662,-2.6834053993225098,-2.6834051609039307
dos,flood,brute_force,21110,60594,1.0,0.0,0.0,-2.6834049224853516,-2.6834051609039307,-3.987351894378662,-3.987351894378662
infiltration,tail,flood,18,37631,0.0,0.0,0.0,-2.5508954524993896,-4.284194469451904,-2.742487668991089,-2.6834051609039307
dos,flood,tail,2,60594,1.0,0.0,0.0,-3.1097829341888428,-2.6834051609039307,-4.510186195373535,-4.284194469451904
web_attacks,tail,flood,2,509,0.0,0.0,0.0,-2.612420082092285,-4.284194469451904,-2.8515756130218506,-2.6834051609039307
