cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15346,0.6932207711703623,35.13678920554437,0,0,0,0,0,15346,0
1,1930847,0.02968477999818947,0.010813392143134351,1736783,20646,18797,131673,19653,3295,0
2,139,0.005968148323948227,888.945863225936,0,0,0,0,0,0,139
