class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3487629,0,0,15297,0
bot,41542,41421,0,0,121,0
brute_force,115040,115020,0,0,20,0
ddos,264872,241579,0,0,23293,0
dos,60594,38852,0,0,21742,0
infiltration,37631,12242,0,0,25389,0
web_attacks,509,439,0,0,70,0
