cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15805,0.6636941787485116,41.964383823264754,0,9,0,0,0,15796,0
1,1973420,0.19897895068553653,0.09738125328197861,1741406,20642,57189,131673,19599,2911,0
2,126,0.005473892410447499,4884.454109321392,0,0,0,0,0,0,126
