class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3498385,0,0,4541,0
bot,41542,41417,0,0,125,0
brute_force,115040,115020,0,0,20,0
ddos,264872,262620,0,0,2252,0
dos,60594,38855,0,0,21739,0
infiltration,37631,10089,0,0,27542,0
web_attacks,509,224,0,0,285,0
