method,class,precision,recall,f1,support
racepfn_system,benign,0.9972900902801056,0.9983681490443982,0.9978288284774497,2652203
racepfn_system,bot,0.9998792270531401,0.9964614125463387,0.9981673940826119,41542
racepfn_system,brute_force,1.0,0.9994694397283531,0.9997346494719525,37696
racepfn_system,ddos,0.9999656785914494,0.9982412060301508,0.9991026981922512,262680
racepfn_system,dos,0.9996913580246913,0.9844236760124611,0.991998774932047,39483
racepfn_system,infiltration,0.409070498428379,0.3126286890871654,0.35440575763470145,8742
racepfn_system,web_attacks,0.20593692022263452,0.8740157480314961,0.3333333333333333,127
racepfn_system,macro_avg,,,0.8106530623034781,3042473
racepfn_system,weighted_avg,,,0.9960148906709152,3042473
racepfn_system,tail_avg,,,0.5619688283502156,3042473
global_tabpfn,benign,0.9972900902801056,0.9983681490443982,0.9978288284774497,2652203
global_tabpfn,bot,0.9998792270531401,0.9964614125463387,0.9981673940826119,41542
global_tabpfn,brute_force,1.0,0.9994694397283531,0.9997346494719525,37696
global_tabpfn,ddos,0.9999656785914494,0.9982412060301508,0.9991026981922512,262680
global_tabpfn,dos,0.9996913580246913,0.9844236760124611,0.991998774932047,39483
global_tabpfn,infiltration,0.409070498428379,0.3126286890871654,0.35440575763470145,8742
global_tabpfn,web_attacks,0.20593692022263452,0.8740157480314961,0.3333333333333333,127
global_tabpfn,macro_avg,,,0.8106530623034781,3042473
global_tabpfn,weighted_avg,,,0.9960148906709152,3042473
global_tabpfn,tail_avg,,,0.5619688283502156,3042473
global_raw,benign,0.9972900902801056,0.9983681490443982,0.9978288284774497,2652203
global_raw,bot,0.9998792270531401,0.9964614125463387,0.9981673940826119,41542
global_raw,brute_force,1.0,0.9994694397283531,0.9997346494719525,37696
global_raw,ddos,0.9999656785914494,0.9982412060301508,0.9991026981922512,262680
global_raw,dos,0.9996913580246913,0.9844236760124611,0.991998774932047,39483
global_raw,infiltration,0.409070498428379,0.3126286890871654,0.35440575763470145,8742
global_raw,web_attacks,0.20593692022263452,0.8740157480314961,0.3333333333333333,127
global_raw,macro_avg,,,0.8106530623034781,3042473
global_raw,weighted_avg,,,0.9960148906709152,3042473
global_raw,tail_avg,,,0.5619688283502156,3042473
dense_oracle,benign,0.9997474264832003,0.999932131891865,0.9998397706571439,2652203
dense_oracle,bot,0.9999034306269766,0.9969909970632131,0.9984450899798706,41542
dense_oracle,brute_force,1.0,0.9994694397283531,0.9997346494719525,37696
dense_oracle,ddos,0.9999885793903679,1.0,0.9999942896625762,262680
dense_oracle,dos,0.9999486191393706,0.9858166805967125,0.9928323640444853,39483
dense_oracle,infiltration,0.9793403407031533,0.9272477693891558,0.9525824078970563,8742
dense_oracle,web_attacks,0.15789473684210525,0.9921259842519685,0.2724324324324324,127
dense_oracle,macro_avg,,,0.8879801434493596,3042473
dense_oracle,weighted_avg,,,0.9995756797504913,3042473
dense_oracle,tail_avg,,,0.7411533101031198,3042473
route_nearest_centroid,benign,0.9964695386036172,0.97151386979051,0.9838334748636116,2652203
route_nearest_centroid,bot,0.9997341518234768,0.9957633238650041,0.9977447870813686,41542
route_nearest_centroid,brute_force,1.0,0.9994694397283531,0.9997346494719525,37696
route_nearest_centroid,ddos,0.9999922904644609,0.9875780417237704,0.9937463967561707,262680
route_nearest_centroid,dos,0.9996142272972764,0.9844236760124611,0.9919607993262384,39483
route_nearest_centroid,infiltration,0.047876701098540746,0.4342255776710135,0.08624430585375274,8742
route_nearest_centroid,web_attacks,0.32,0.12598425196850394,0.1807909604519774,127
route_nearest_centroid,macro_avg,,,0.7477221962578674,3042473
route_nearest_centroid,weighted_avg,,,0.9825691813004039,3042473
route_nearest_centroid,tail_avg,,,0.4215933511290329,3042473
route_top1_noverify,benign,0.9990537588048364,0.7898086986554197,0.8821934250313755,2652203
route_top1_noverify,bot,0.9989625054287506,0.996653988734293,0.997806911842676,41542
route_top1_noverify,brute_force,1.0,0.9994694397283531,0.9997346494719525,37696
route_top1_noverify,ddos,0.9999238660804355,0.9999809654332268,0.9999524149417083,262680
route_top1_noverify,dos,0.9872663166172032,0.9857660258845579,0.9865156008415076,39483
route_top1_noverify,infiltration,0.01210476644134139,0.7761381834820408,0.0238377557025287,8742
route_top1_noverify,web_attacks,0.030553468569997494,0.9606299212598425,0.059223300970873784,127
route_top1_noverify,macro_avg,,,0.7070377226860888,3042473
route_top1_noverify,weighted_avg,,,0.8942485101334476,3042473
route_top1_noverify,tail_avg,,,0.3602893228386928,3042473
