class,rows,weight,mean_residual,clipped_rows
benign,1728612,0.16528569557613407,0.01643403273114312,9
bot,28759,9.934613175720212,0.5513473377531758,173
brute_force,26083,10.953969321307232,0.20040036697753186,150
ddos,182152,1.5685363527276084,0.026646024647655597,0
dos,27335,10.452274215666055,0.37309068057447725,3524
infiltration,6956,41.07293330363363,45.051498110352554,5856
web_attacks,103,2751.247619047619,795.8935246162937,103
