expert,owned_classes,threshold,owned_support,owned_accept_rate,owned_selected_rate,local_acc_given_owned_selected,owned_all_reject_rate,benign_accept_rate,non_owned_attack_accept_rate,mean_owned_margin,mean_benign_margin,mean_owned_stability
DoS_DDoS,"ddos,dos-goldeneye,dos-hulk,dos-slowhttptest,dos-slowloris",3.1397311687469482,75949,0.9962606485931349,0.9962343151325231,0.9999074845036544,0.001106005345692504,0.0029920556522351318,0.026786471136729675,8.710833549499512,-0.05171377584338188,0.5533711314201355
Scan_Brute,"ftp-patator,portscan,ssh-patator",4.383504390716553,34553,0.9840245420079299,0.9839666599137556,1.0,0.0017943449193991838,0.0013398249207435258,0.0030343677966322424,-0.0560273677110672,-0.09234192967414856,0.8674981594085693
WebBot_Rare,"bot,heartbleed,infiltration,web-attack-�-brute-force,web-attack-�-sql-injection,web-attack-�-xss",1.557186484336853,838,0.964200477326969,0.752983293556086,0.8177496038034865,0.032219570405727926,0.005621104552544678,0.7853523013158132,1.4541106224060059,0.0053573898039758205,0.9005836248397827
