expert,class,rows,mean_gain,frac_positive
1,backdoor,30130,0.26965272631491566,0.985131098572851
1,benign,100000,-0.05982813891306234,0.10935
1,ddos,100000,0.031124063448861358,0.69061
1,dos,17072,0.12915099268375924,0.9391401124648547
1,injection,50363,0.4286303485938521,0.9022695232611242
1,mitm,822,0.011691457335961882,0.6094890510948905
1,password,100000,-0.14540158754056395,0.2049
1,ransomware,539,49.28000935060589,0.935064935064935
1,scanning,4471,29.45926542067823,0.9872511742339521
1,xss,100000,0.028778530842019145,0.90729
2,backdoor,30130,0.25025418487532836,0.9544639893793562
2,benign,100000,-0.03875168682093556,0.16824
2,ddos,100000,0.0841592879510293,0.98246
2,dos,17072,0.1621455103248451,0.631560449859419
2,injection,50363,0.4653243994812748,0.9902706351885313
2,mitm,822,-1.0088934579098736,0.25790754257907544
2,password,100000,0.07598697623386537,0.98394
2,ransomware,539,56.48335711147765,0.9814471243042672
2,scanning,4471,28.474329007806546,0.9881458286736748
2,xss,100000,0.0593166708516598,0.91857
3,backdoor,30130,0.12488122187014018,0.8340524394291404
3,benign,100000,-0.030020682527287287,0.38601
3,ddos,100000,0.03410928908330895,0.63678
3,dos,17072,-0.052967346913050516,0.13812089971883787
3,injection,50363,0.30657520737632743,0.8620415781426841
3,mitm,822,0.5322001956272271,0.4927007299270073
3,password,100000,-0.05605268604467622,0.28348
3,ransomware,539,51.90057446413554,0.9666048237476809
3,scanning,4471,34.928958350349724,0.9926191008722881
3,xss,100000,0.0428133045788651,0.95015
4,backdoor,30130,0.09450695109406367,0.46564885496183206
4,benign,100000,-0.04211667930701119,0.07873
4,ddos,100000,-0.005035233525420129,0.30897
4,dos,17072,0.2666995673265381,0.15405342080599813
4,injection,50363,0.09254914859266813,0.590274606357842
4,mitm,822,-1.5413490181478797,0.16909975669099755
4,password,100000,-0.19838275700457506,0.02988
4,ransomware,539,44.73563417273661,0.9109461966604824
4,scanning,4471,27.814185735122866,0.9861328561842988
4,xss,100000,0.02439653706591516,0.54653
5,backdoor,30130,0.24695345705951272,0.9543312313308995
5,benign,100000,-0.02944560453084944,0.15207
5,ddos,100000,0.05330913572494948,0.66238
5,dos,17072,0.15972937390961442,0.850691190253046
5,injection,50363,0.34588041149914867,0.9489506185096201
5,mitm,822,-0.47513653279696155,0.3467153284671533
5,password,100000,-0.06866662028078459,0.16139
5,ransomware,539,54.95462871223821,0.9795918367346939
5,scanning,4471,27.245582914220925,0.9876985014538134
5,xss,100000,0.05624039800380462,0.96263
6,backdoor,30130,0.11112105642628356,0.604049120477929
6,benign,100000,-0.03531024241732471,0.13267
6,ddos,100000,0.02583144508224262,0.45213
6,dos,17072,-0.3668383011506972,0.09196344892221181
6,injection,50363,-0.08977875989771297,0.44268609892182753
6,mitm,822,0.69077611273368,0.5632603406326034
6,password,100000,-0.01417353123692113,0.23514
6,ransomware,539,49.86092949293648,0.9109461966604824
6,scanning,4471,28.4652071376128,0.9838962200849922
6,xss,100000,0.04912854776784469,0.33034
7,backdoor,30130,0.05037372734503219,0.4515765018254232
7,benign,100000,-0.0602867300437184,0.14529
7,ddos,100000,-0.05179190617003282,0.28268
7,dos,17072,-0.2702825601269964,0.10356138706654171
7,injection,50363,0.10462154796909762,0.6519865774477295
7,mitm,822,-0.585904002420281,0.3442822384428224
7,password,100000,-0.04017029697135378,0.26996
7,ransomware,539,19.02666267381232,0.8237476808905381
7,scanning,4471,30.006158268836714,0.9892641467233281
7,xss,100000,0.009696387237096904,0.43053
