tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible,target_unit
7.653003558516502e-05,0.0,1.0,139558,10024,12,0.0012,0.005787,352024.4,False,normgain
7.653003558516502e-05,0.25,1.0,12421,9660,1,0.0001,0.001157,323680.3,False,normgain
7.653003558516502e-05,0.5,1.0,6639,5809,0,0.0,0.0,244814.8,False,normgain
7.653003558516502e-05,1.0,1.0,2408,1984,0,0.0,0.0,115422.4,False,normgain
7.653003558516502e-05,2.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
7.653003558516502e-05,4.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
7.653003558516502e-05,8.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
0.04278509505093098,0.0,0.7,104872,7624,12,0.0016,0.005787,228597.0,False,normgain
0.04278509505093098,0.25,0.7,9161,7264,1,0.0001,0.001157,205833.4,False,normgain
0.04278509505093098,0.5,0.7,3921,3756,0,0.0,0.0,141653.0,False,normgain
0.04278509505093098,1.0,0.7,1068,1021,0,0.0,0.0,54907.0,False,normgain
0.04278509505093098,2.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.04278509505093098,4.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.04278509505093098,8.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.20492377132177353,0.0,0.5,79625,6957,9,0.0013,0.005787,198747.5,False,normgain
0.20492377132177353,0.25,0.5,8055,6623,1,0.0002,0.001157,182539.3,False,normgain
0.20492377132177353,0.5,0.5,3424,3301,0,0.0,0.0,123816.4,False,normgain
0.20492377132177353,1.0,0.5,850,828,0,0.0,0.0,45666.9,False,normgain
0.20492377132177353,2.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.20492377132177353,4.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.20492377132177353,8.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.5123099088668823,0.0,0.4,65529,6586,9,0.0014,0.005787,184059.6,False,normgain
0.5123099088668823,0.25,0.4,7425,6314,1,0.0002,0.001157,172322.0,False,normgain
0.5123099088668823,0.5,0.4,3204,3095,0,0.0,0.0,116503.8,False,normgain
0.5123099088668823,1.0,0.4,764,744,0,0.0,0.0,42276.4,False,normgain
0.5123099088668823,2.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.5123099088668823,4.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.5123099088668823,8.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.660218209028244,0.0,0.35,58111,6362,6,0.0009,0.003472,175425.1,False,normgain
0.660218209028244,0.25,0.35,7099,6132,0,0.0,0.0,166084.1,True,normgain
0.660218209028244,0.5,0.35,3072,2965,0,0.0,0.0,111625.0,True,normgain
0.660218209028244,1.0,0.35,693,673,0,0.0,0.0,39325.7,True,normgain
0.660218209028244,2.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.660218209028244,4.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.660218209028244,8.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.8041190803050992,0.0,0.3,51295,6167,4,0.0006,0.002315,165311.0,False,normgain
0.8041190803050992,0.25,0.3,6848,5973,0,0.0,0.0,158195.9,True,normgain
