expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,"ddos,dos",non_owned_known_attack,0.8792149331288783,0.901307311601651,0.5538511654842913,0.9491014608266809,0.44619226871289996,0.965631612653948,0.9597173194472535,0.48678152598812796,0.9957594928826731,0.513218474011872,0.0864166795250697,-0.06706963949616329,0.06702620529897207
flood,"ddos,dos",unseen,0.9996890827622632,0.9998719356128452,0.00012036011747147465,0.9491014608266809,0.9998796398825285,0.9998135109938463,0.9999616342570763,0.0,0.9957594928826731,1.0,0.0001244282315830958,-0.00012036011747147465,0.00012036011747151854
flood,"ddos,dos",target_non_owned_validation,0.8920981872955881,0.9357996438514413,0.5215289832873822,0.9491014608266809,0.47855043852184664,0.9727184872237813,0.9762226015563575,0.3818260208538979,0.9957594928826731,0.6181739791461021,0.0806202999281932,-0.1397029624334843,0.13962354062425542
flood,"ddos,dos",benign_diagnostic,0.9596111961218974,0.9720082656303273,0.10955,0.9491014608266809,0.89047,0.9964931003337609,0.9978806930844586,0.02343,0.9957594928826731,0.97657,0.03688190421186355,-0.08612,0.08610000000000007
flood,"ddos,dos",pooled_attack_out,0.9070682357639229,0.9012129681251426,0.4258300775815051,0.9491014608266809,0.5742033147449382,0.9735343765414608,0.9597049229379573,0.3742389332264779,0.9957594928826731,0.6257610667735221,0.06646614077753787,-0.05159114435502721,0.051557752028583814
flood,"ddos,dos",unseen::bot,0.9996890827622632,0.9998719356128452,0.00012036011747147465,0.9491014608266809,0.9998796398825285,0.9998135109938463,0.9999616342570763,0.0,0.9957594928826731,1.0,0.0001244282315830958,-0.00012036011747147465,0.00012036011747151854
brute_force,brute_force,non_owned_known_attack,0.6420853706461904,0.6095912730681687,0.9844364829369912,0.95227,0.015553453359767327,0.9642855024303842,0.8827948894675199,0.10622238771423108,0.99994,0.8937776122857689,0.3222001317841938,-0.8782140952227601,0.8782241589260016
brute_force,brute_force,unseen,0.6723204621828511,0.8906113007184432,1.0,0.95227,0.0,1.0,1.0,0.0,0.99994,1.0,0.32767953781714887,-1.0,1.0
brute_force,brute_force,target_non_owned_validation,0.6348424220158249,0.6584503935668782,0.9859849280062547,0.95227,0.01401507199374534,0.9576585728660678,0.9003598963102208,0.12593295062148446,0.99994,0.8740670493785155,0.32281615085024296,-0.8600519773847702,0.8600519773847702
brute_force,brute_force,benign_diagnostic,0.68081981065,0.8231945833286467,0.97786,0.95227,0.02211,0.9999999994000001,0.9999999993999941,0.0,0.99994,1.0,0.3191801887500001,-0.97786,0.97789
brute_force,brute_force,pooled_attack_out,0.6473128014866237,0.5969199013779733,0.987127303600859,0.95227,0.012864372638132815,0.9704602833408248,0.8827948894675198,0.08785729744127586,0.99994,0.9121427025587241,0.32314748185420106,-0.8992700061595831,0.8992783299205913
brute_force,brute_force,unseen::bot,0.6723204621828511,0.8906113007184432,1.0,0.95227,0.0,1.0,1.0,0.0,0.99994,1.0,0.32767953781714887,-1.0,1.0
tail,"infiltration,web_attacks",non_owned_known_attack,0.873705312799572,0.713972965723187,0.3646553642831378,0.9705034084950184,0.6353446357168623,0.9995042042809228,0.9987526171551968,3.837386893021328e-06,0.9539590980597797,0.999996162613107,0.12579889148135082,-0.36465152689624475,0.3646515268962447
tail,"infiltration,web_attacks",unseen,0.5494479453158355,0.7296073649921416,0.9999518559530114,0.9705034084950184,4.8144046988589864e-05,0.972736764634711,0.9816324369716338,0.014852438495979971,0.9539590980597797,0.98514756150402,0.4232888193188755,-0.9850994174570314,0.9850994174570314
tail,"infiltration,web_attacks",target_non_owned_validation,0.8776208051040029,0.761333306114677,0.33313333333333334,0.9705034084950184,0.6668666666666667,0.9996728772941794,0.9994816837904307,6.666666666666667e-06,0.9539590980597797,0.9999933333333333,0.12205207219017655,-0.3331266666666667,0.33312666666666657
tail,"infiltration,web_attacks",benign_diagnostic,0.5461961455165181,0.3172179888315716,0.80567,0.9705034084950184,0.19433,0.5712283442579968,0.32985031432684775,0.74253,0.9539590980597797,0.25747,0.025032198741478773,-0.06313999999999997,0.06313999999999997
tail,"infiltration,web_attacks",pooled_attack_out,0.8291217492387604,0.6393887757688599,0.45200505732517804,0.9705034084950184,0.547994942674822,0.9958238319393848,0.9812448382935978,0.002045436492175709,0.9539590980597797,0.9979545635078243,0.16670208270062448,-0.44995962083300234,0.44995962083300234
tail,"infiltration,web_attacks",unseen::bot,0.5494479453158355,0.7296073649921416,0.9999518559530114,0.9705034084950184,4.8144046988589864e-05,0.972736764634711,0.9816324369716338,0.014852438495979971,0.9539590980597797,0.98514756150402,0.4232888193188755,-0.9850994174570314,0.9850994174570314
