class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
brute_force,brute_force,False,100000,1.0,1.0,0.99994,6e-05,0.0,0.0,none,21110,dos,21110,0,0
ddos,flood,False,100000,0.99302,0.99994,0.99818,0.00176,0.0,6e-05,gate,2,web_attacks,2,0,2153
dos,flood,False,60594,0.6516156715186322,1.0,0.9917648612073803,0.008235138792619731,0.0,0.0,gate,67242,brute_force,67232,0,190
infiltration,tail,True,37631,0.9923998830751243,0.9903802715845978,0.9667827057479206,0.023597565836677208,0.0,0.009619728415402195,gate,4,web_attacks,3,617,74253
web_attacks,tail,True,509,0.9273084479371316,0.9194499017681729,0.0,0.9194499017681729,0.005893909626719057,0.07465618860510806,gate,0,,0,0,0
