class,owner_expert,is_tail,singleton_expert,support,xgb_precision,xgb_recall,xgb_f1,expert_precision,expert_recall,expert_f1,f1_delta,owner_expert_in_rate (↑),other_experts_out_rate (↑),in_rate__flood (owner↑/non-owner↓),in_rate__brute_force (owner↑/non-owner↓),in_rate__tail (owner↑/non-owner↓),in_rate__benign (owner↑/non-owner↓)
benign,benign,False,True,100000,,,,0.7811618816990225,0.96129,0.861915457345366,,0.96129,0.75124,0.01873,0.0,0.72755,0.96129
brute_force,brute_force,False,True,100000,0.825695648583932,1.0,0.9045271584279317,0.8256870128154313,0.99994,0.9044974310731603,-2.9727354771469372e-05,0.99994,0.7758266666666667,0.67232,0.99994,0.0,0.0002
ddos,flood,False,False,100000,1.0,0.99302,0.9964977772425766,0.9999799639350831,0.99818,0.9990791712541287,0.0025813940115521072,0.99818,0.9971200000000001,0.99818,0.0,0.0,0.00864
dos,flood,False,False,60594,0.999848062800709,0.6516156715186322,0.7890172255305543,0.47193667198064976,0.9917648612073803,0.6395432366134379,-0.14947398891711638,0.9917648612073803,0.8831512470981725,0.9917648612073803,0.3483843284813678,1.6503284153546556e-05,0.0021454269399610523
infiltration,tail,True,False,37631,0.9991171277221895,0.9923998830751243,0.995747177005426,0.9998900645870551,0.9667827057479206,0.9830577172503242,-0.012689459755101828,0.9667827057479206,0.7717396118448442,0.00026573835401663524,0.0,0.9667827057479206,0.6845154261114507
web_attacks,tail,True,False,509,0.3246217331499312,0.9273084479371316,0.48089658685685177,0.0,0.0,0.0,-0.48089658685685177,0.005893909626719057,0.8958742632612967,0.003929273084479371,0.0,0.005893909626719057,0.30844793713163066
macro_avg,,,,298734,0.8298565144513524,0.9128688005061777,0.833337185012668,0.6594987426636438,0.7913335133910602,0.7052355112382103,-0.12810167377445786,,,,,,
tail_macro_avg,,,,38140,0.6618694304360604,0.9598541655061279,0.7383218819311389,0.49994503229352755,0.4833913528739603,0.4915288586251621,-0.2467930233059768,,,,,,
weighted_avg,,,,298734,0.940359542172054,0.9259173713069152,0.9226534030657726,0.832814783042849,0.9918121137868472,0.8907710139118095,-0.031882389153963256,,,,,,
