expert,epoch,loss,ce_loss,energy_margin_loss,val_macro_f1,val_accuracy
flood,1,0.012583824839256045,0.0004549263636958721,0.12128898259226442,0.999949999999875,0.99995
flood,2,0.007009181060041808,0.000324368585409963,0.06684812383221564,0.999979999999992,0.99998
flood,3,0.006229685698188542,0.00020675454125947476,0.06022931065017254,1.0,1.0
flood,4,0.005856499572907567,0.00013594165103431694,0.05720557816008232,1.0,1.0
flood,5,0.005650686071855262,9.557507364215213e-05,0.05555110897934206,1.0,1.0
flood,6,0.005524431549147436,6.855956287649912e-05,0.05455871902395319,1.0,1.0
flood,7,0.0054550467035528755,5.1179901838553975e-05,0.05403866685013574,1.0,1.0
flood,8,0.005391937364909516,3.8219103646655136e-05,0.05353718188002585,1.0,1.0
flood,9,0.005355122566858466,2.98992149567449e-05,0.05325223253695698,1.0,1.0
flood,10,0.005331119486082254,2.443977154979143e-05,0.053066796322446014,1.0,1.0
flood,11,0.005302548679117874,2.024307311014599e-05,0.05282305490142363,1.0,1.0
flood,12,0.005292537114042564,1.70629232353684e-05,0.05275474079612106,1.0,1.0
flood,13,0.0052607956631238574,1.4514402143143296e-05,0.05246281181007602,1.0,1.0
flood,14,0.005263036620639204,1.2549610479632206e-05,0.05250486919773933,1.0,1.0
flood,15,0.005263627530623403,1.091785636598554e-05,0.0525270956250389,1.0,1.0
brute_force,1,0.009918125683522737,0.001219525163927977,0.08698600384728448,0.5,1.0
brute_force,2,0.005885657117445043,0.0010450024610326265,0.0484065453162705,0.5,1.0
brute_force,3,0.0052480841531099085,0.000810496399761152,0.04437587633964729,0.5,1.0
brute_force,4,0.0048821805951666224,0.0006452828278329813,0.04236897705367536,0.5,1.0
brute_force,5,0.004684453504026737,0.000529309364525971,0.041551440452575035,0.5,1.0
brute_force,6,0.004521183734149486,0.0004425152600182112,0.0407866840991334,0.5,1.0
brute_force,7,0.00437682511590189,0.00037344926762794366,0.040033757704922145,0.5,1.0
brute_force,8,0.004294865930807406,0.00032301098708988426,0.039718548782326724,0.5,1.0
brute_force,9,0.004205027962441607,0.00028139573798605436,0.03923632177512298,0.5,1.0
brute_force,10,0.004198919516164719,0.0002479274166710941,0.039509920553769284,0.5,1.0
brute_force,11,0.004112405933637354,0.00021842748027717801,0.03893978400646719,0.5,1.0
brute_force,12,0.004060989353977259,0.0001950698377463099,0.03865919465052073,0.5,1.0
brute_force,13,0.004047271288572739,0.00017553541773019174,0.03871735799801393,0.5,1.0
brute_force,14,0.0039005768578900023,0.00016124693397046128,0.03739329879516323,0.5,1.0
brute_force,15,0.003870595215190543,0.00014435361616221322,0.037262415478573806,0.5,1.0
tail,1,0.18833695433243117,0.0380123465598238,1.5032460383652346,0.8222852716605427,0.9888297453916144
tail,2,0.07638368574401984,0.04059609256593417,0.3578759230503415,0.8292658458063391,0.989485276765346
tail,3,0.05302621307656048,0.03797798782234622,0.15048224385545322,0.8340257956059033,0.9896688255499908
tail,4,0.04689562551416551,0.03621960818153726,0.1067601716900761,0.8311903268489912,0.9894066130004983
tail,5,0.045342208632123016,0.03678996773895941,0.08552240418418883,0.8311903268489912,0.9894066130004983
tail,6,0.04279971505273169,0.03570649543138915,0.07093219891655876,0.83174429723194,0.9894328342554475
tail,7,0.04244418863439287,0.03642676160276149,0.06017426862732762,0.83174429723194,0.9894328342554475
tail,8,0.039913211554403735,0.034369727867556286,0.055434839757753554,0.83174429723194,0.9894328342554475
tail,9,0.040047300333715764,0.03498941022382516,0.05057890137459184,0.83174429723194,0.9894328342554475
tail,10,0.03892220506632624,0.034264471984816705,0.04657732985467225,0.83174429723194,0.9894328342554475
tail,11,0.038761085054926946,0.0344878850720808,0.04273200248682476,0.83174429723194,0.9894328342554475
tail,12,0.03865239462456064,0.034600943404345254,0.04051451486947116,0.8323081919041246,0.989485276765346
tail,13,0.038247500135572536,0.03434705054183055,0.03900449872019512,0.8323081919041246,0.989485276765346
tail,14,0.03801625034068669,0.03436858199256003,0.03647668781565733,0.8323081919041246,0.989485276765346
tail,15,0.037064300090717664,0.03367861930985393,0.03385681012015506,0.8323081919041246,0.989485276765346
benign,1,0.010914411962926389,0.004122684272453189,0.06791727599382401,0.5,1.0
benign,2,0.007768870072960853,0.0032729840798676013,0.04495885907292366,0.5,1.0
benign,3,0.00649195565789938,0.0026513626028597356,0.038405929806232454,0.5,1.0
benign,4,0.005797937335968018,0.0022365333837270737,0.03561403918266296,0.5,1.0
benign,5,0.005312889139950276,0.001937568083256483,0.033753210258483886,0.5,1.0
benign,6,0.004910792584866285,0.0017000049304589629,0.03210787580907345,0.5,1.0
benign,7,0.0046085046625137325,0.0015043102605640888,0.031041943534612655,0.5,1.0
benign,8,0.004368554022014141,0.0013499365166574717,0.030186174483299254,0.5,1.0
benign,9,0.004159279794096946,0.001215837020240724,0.029434427114725114,0.5,1.0
benign,10,0.003994316401183605,0.001103334723636508,0.028909816643595695,0.5,1.0
benign,11,0.0038300741036981344,0.0010034149690717458,0.02826659148454666,0.5,1.0
benign,12,0.0037194736593961714,0.0009141549837403,0.02805318659067154,0.5,1.0
benign,13,0.0035688912219554187,0.0008389676841348409,0.0272992347663641,0.5,1.0
benign,14,0.003463090768456459,0.0007721587475016713,0.026909319993257522,0.5,1.0
benign,15,0.0034140034992992878,0.0007155258677527308,0.02698477585554123,0.5,1.0
