cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,1973338,0.29618545569432664,0.10431514420606404,1741406,20644,57189,131673,19684,2742,0
1,26662,0.7038145443056735,24.921690024678124,0,7,0,0,10438,15965,252
