tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,9833,1,0,0,1.0,0.0,False,"tail_f1,support"
-inf,0.0010166014544665813,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,8147,1,0,0,1.0,0.0,False,"tail_f1,support"
-inf,0.01158658321946859,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,4074,1,0,0,1.0,0.0,False,"tail_f1,support"
-inf,0.02636404149234295,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,745,1,0,0,1.0,0.0,False,"tail_f1,support"
0.0,0.0,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,9833,1,0,0,1.0,0.0,False,"tail_f1,support"
0.0,0.0010166014544665813,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,8147,1,0,0,1.0,0.0,False,"tail_f1,support"
0.0,0.01158658321946859,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,4074,1,0,0,1.0,0.0,False,"tail_f1,support"
0.0,0.02636404149234295,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,745,1,0,0,1.0,0.0,False,"tail_f1,support"
2.8237389415153302e-05,0.0,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,9833,1,0,0,0.9999477839520703,0.0,False,"tail_f1,support"
2.8237389415153302e-05,0.0010166014544665813,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,8147,1,0,0,0.9999477839520703,0.0,False,"tail_f1,support"
2.8237389415153302e-05,0.01158658321946859,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,4074,1,0,0,0.9999477839520703,0.0,False,"tail_f1,support"
2.8237389415153302e-05,0.02636404149234295,-0.0001641786074872975,-0.0003830834174700093,-2.220446049250313e-16,745,1,0,0,0.9999477839520703,0.0,False,"tail_f1,support"
0.00020543471327982843,0.0,0.0,0.0,0.0,9189,0,0,0,0.9474948714747674,0.0,False,support
0.00020543471327982843,0.0010166014544665813,0.0,0.0,0.0,7993,0,0,0,0.9474948714747674,0.0,False,support
0.00020543471327982843,0.01158658321946859,0.0,0.0,0.0,4021,0,0,0,0.9474948714747674,0.0,False,support
0.00020543471327982843,0.02636404149234295,0.0,0.0,0.0,742,0,0,0,0.9474948714747674,0.0,False,support
0.04520935378968716,0.0,0.0,0.0,0.0,6674,0,0,0,0.8843229073791796,0.0,False,support
0.04520935378968716,0.0010166014544665813,0.0,0.0,0.0,6456,0,0,0,0.8843229073791796,0.0,False,support
0.04520935378968716,0.01158658321946859,0.0,0.0,0.0,3426,0,0,0,0.8843229073791796,0.0,False,support
0.04520935378968716,0.02636404149234295,0.0,0.0,0.0,521,0,0,0,0.8843229073791796,0.0,False,support
0.2233036756515503,0.0,0.0,0.0,0.0,2189,0,0,0,0.6924699491273465,0.0,False,support
0.2233036756515503,0.0010166014544665813,0.0,0.0,0.0,2066,0,0,0,0.6924699491273465,0.0,False,support
0.2233036756515503,0.01158658321946859,0.0,0.0,0.0,823,0,0,0,0.6924699491273465,0.0,False,support
0.2233036756515503,0.02636404149234295,0.0,0.0,0.0,216,0,0,0,0.6924699491273465,0.0,False,support
0.39647064357995987,0.0,0.0,0.0,0.0,1751,0,0,0,0.4667510831121972,0.0,False,support
0.39647064357995987,0.0010166014544665813,0.0,0.0,0.0,1652,0,0,0,0.4667510831121972,0.0,False,support
0.39647064357995987,0.01158658321946859,0.0,0.0,0.0,697,0,0,0,0.4667510831121972,0.0,False,support
0.39647064357995987,0.02636404149234295,0.0,0.0,0.0,157,0,0,0,0.4667510831121972,0.0,False,support
0.5026933550834656,0.0,0.0,0.0,0.0,1347,0,0,0,0.34681309739732585,0.0,False,support
0.5026933550834656,0.0010166014544665813,0.0,0.0,0.0,1265,0,0,0,0.34681309739732585,0.0,False,support
0.5026933550834656,0.01158658321946859,0.0,0.0,0.0,503,0,0,0,0.34681309739732585,0.0,False,support
0.5026933550834656,0.02636404149234295,0.0,0.0,0.0,55,0,0,0,0.34681309739732585,0.0,False,support
0.6505122870206831,0.0,0.0,0.0,0.0,965,0,0,0,0.24570935129939925,0.0,False,support
0.6505122870206831,0.0010166014544665813,0.0,0.0,0.0,896,0,0,0,0.24570935129939925,0.0,False,support
0.6505122870206831,0.01158658321946859,0.0,0.0,0.0,290,0,0,0,0.24570935129939925,0.0,False,support
0.6505122870206831,0.02636404149234295,0.0,0.0,0.0,21,0,0,0,0.24570935129939925,0.0,False,support
0.7271060764789583,0.0,0.0,0.0,0.0,744,0,0,0,0.1549764986483727,0.0,False,support
0.7271060764789583,0.0010166014544665813,0.0,0.0,0.0,687,0,0,0,0.1549764986483727,0.0,False,support
0.7271060764789583,0.01158658321946859,0.0,0.0,0.0,185,0,0,0,0.1549764986483727,0.0,False,support
0.7271060764789583,0.02636404149234295,0.0,0.0,0.0,17,0,0,0,0.1549764986483727,0.0,False,support
0.788898766040802,0.0,0.0,0.0,0.0,572,0,0,0,0.06120335272358687,0.0,False,support
0.788898766040802,0.0010166014544665813,0.0,0.0,0.0,517,0,0,0,0.06120335272358687,0.0,False,support
0.788898766040802,0.01158658321946859,0.0,0.0,0.0,112,0,0,0,0.06120335272358687,0.0,False,support
0.788898766040802,0.02636404149234295,0.0,0.0,0.0,8,0,0,0,0.06120335272358687,0.0,False,support
0.8568300747871399,0.0,0.0,0.0,0.0,156,0,0,0,0.015255159571709484,0.0,False,support
0.8568300747871399,0.0010166014544665813,0.0,0.0,0.0,137,0,0,0,0.015255159571709484,0.0,False,support
0.8568300747871399,0.01158658321946859,0.0,0.0,0.0,21,0,0,0,0.015255159571709484,0.0,False,support
0.8568300747871399,0.02636404149234295,0.0,0.0,0.0,6,0,0,0,0.015255159571709484,0.0,False,support
0.9473111629486084,0.0,0.0,0.0,0.0,6,0,0,0,0.002931159583343674,0.0,False,support
0.9473111629486084,0.0010166014544665813,0.0,0.0,0.0,6,0,0,0,0.002931159583343674,0.0,False,support
0.9473111629486084,0.01158658321946859,0.0,0.0,0.0,0,0,0,0,0.002931159583343674,0.0,False,support
0.9473111629486084,0.02636404149234295,0.0,0.0,0.0,0,0,0,0,0.002931159583343674,0.0,False,support
,,0.0,0.0,0.0,0,0,0,0,0.0,,True,selected:global_fallback
