arm,split,class,support,global_f1,system_f1,delta_f1,precision,recall,helpful,harmful,net_correction
dense_decision_raw,cal_confirm,bot,173,1.0,1.0,0.0,1.0,1.0,0,0,0.0
dense_decision_raw,cal_confirm,brute_force,4917,1.0,1.0,0.0,1.0,1.0,0,0,0.0
dense_decision_raw,cal_confirm,ddos,9780,1.0,1.0,0.0,1.0,1.0,0,0,0.0
dense_decision_raw,cal_confirm,dos,6165,0.9998377676833226,0.9998377676833226,0.0,1.0,0.9996755879967559,0,0,0.0
dense_decision_raw,cal_confirm,infiltration,2784,0.062154696132596686,0.062154696132596686,0.0,0.8035714285714286,0.032327586206896554,0,0,0.0
dense_decision_raw,cal_confirm,web_attacks,41,0.6178861788617886,0.6178861788617886,0.0,0.4634146341463415,0.926829268292683,0,0,0.0
global,full_test,benign,3502926,0.9949497140465994,0.9949497140465994,0.0,0.9914469926426506,0.9984772729997722,0,0,0.0
global,full_test,bot,41542,0.9984209447812827,0.9984209447812827,0.0,0.9999034259639296,0.9969428530162245,0,0,0.0
global,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
global,full_test,ddos,264872,0.9957823183411336,0.9957823183411336,0.0,0.999958122199422,0.991641245582772,0,0,0.0
global,full_test,dos,60594,0.78136625977839,0.78136625977839,0.0,0.9998713329902214,0.6412351057860515,0,0,0.0
global,full_test,infiltration,37631,0.4002048292433135,0.4002048292433135,0.0,0.7730350757056988,0.2699901676809014,0,0,0.0
global,full_test,web_attacks,509,0.2480065988452021,0.2480065988452021,0.0,0.14418158567774936,0.8860510805500982,0,0,0.0
correctness_oracle,full_test,benign,3502926,0.9949497140465994,0.9993011598519761,0.004351445805376719,0.9992951691251533,0.9993071506506275,2907,0,0.0008298776508553136
correctness_oracle,full_test,bot,41542,0.9984209447812827,0.998529447216798,0.00010850243551530081,1.0,0.9970632131336961,5,0,0.00012036011747147465
correctness_oracle,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
correctness_oracle,full_test,ddos,264872,0.9957823183411336,0.9999943369193218,0.004212018578188204,0.9999886739027843,1.0,2214,0,0.008358754417227944
correctness_oracle,full_test,dos,60594,0.78136625977839,0.7821735416771342,0.0008072818987441277,0.9999486138588423,0.6422913159718784,64,0,0.0010562101858269796
correctness_oracle,full_test,infiltration,37631,0.4002048292433135,0.9704498656812076,0.5702450364378941,0.9966668533975688,0.9455767850973931,25423,0,0.6755866174164917
correctness_oracle,full_test,web_attacks,509,0.2480065988452021,0.2777931799279179,0.029786581082715813,0.1617172369270497,0.9842829076620825,50,0,0.09823182711198428
expert1_always,full_test,benign,3502926,0.9949497140465994,0.6347305902384318,-0.36021912380816756,0.9988206246030948,0.4651676912386959,1,1868145,-0.5333095817610763
expert1_always,full_test,bot,41542,0.9984209447812827,0.9974198215577526,-0.001001123223530187,0.9991545485289144,0.9956911077945212,1,53,-0.0012517452217033363
expert1_always,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
expert1_always,full_test,ddos,264872,0.9957823183411336,0.9980837191722574,0.0023014008311237344,0.9992053822111564,0.9969645715666435,2193,783,0.005323325983871455
expert1_always,full_test,dos,60594,0.78136625977839,0.7814122585893483,4.599881095823655e-05,0.9981014444415938,0.6420272634254217,48,0,0.0007921576393702346
expert1_always,full_test,infiltration,37631,0.4002048292433135,0.03680386957879187,-0.36340095966452163,0.01876760403476292,0.9444606840105232,25393,12,0.6744705163296218
expert1_always,full_test,web_attacks,509,0.2480065988452021,0.054270563014780546,-0.19373603583042154,0.027937503630133007,0.9449901768172888,37,7,0.05893909626719057
expert2_always,full_test,benign,3502926,0.9949497140465994,0.9903785312573874,-0.0045711827892119805,0.9822366182186976,0.9986565516942122,2903,2275,0.00017927869444001957
expert2_always,full_test,bot,41542,0.9984209447812827,0.9975996622640372,-0.0008212825172455585,0.999758238038827,0.9954503875595783,0,62,-0.0014924654566462858
expert2_always,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
expert2_always,full_test,ddos,264872,0.9957823183411336,0.9478168814066978,-0.04796543693443578,0.9999874269189665,0.9008200187260261,0,24056,-0.0908212268567459
expert2_always,full_test,dos,60594,0.78136625977839,0.779155627638034,-0.0022106321403559948,0.9999482870071106,0.638231508070106,16,198,-0.0030035977159454733
expert2_always,full_test,infiltration,37631,0.4002048292433135,0.06995538559592097,-0.33024944364739256,0.8607277289836889,0.036459302171082356,11,8799,-0.23353086550981902
expert2_always,full_test,web_attacks,509,0.2480065988452021,0.1600831600831601,-0.087923438762042,0.08778263347900438,0.9076620825147348,21,10,0.021611001964636542
expert3_always,full_test,benign,3502926,0.9949497140465994,0.7607216650352004,-0.23422804901139893,0.9975878420196345,0.6147549220280417,13,1344164,-0.38372235097173046
expert3_always,full_test,bot,41542,0.9984209447812827,0.9972042129618471,-0.0012167318194356014,0.9984314671814671,0.9959799720764527,5,45,-0.0009628809397717972
expert3_always,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
expert3_always,full_test,ddos,264872,0.9957823183411336,0.9992228702495115,0.003440551908377887,0.998446947422385,1.0,2214,0,0.008358754417227944
expert3_always,full_test,dos,60594,0.78136625977839,0.7811912729757705,-0.0001749868026195145,0.9988178757741629,0.641433145195894,12,0,0.00019803940984255866
expert3_always,full_test,infiltration,37631,0.4002048292433135,0.045999226628477594,-0.3542056026148359,0.023632931121534306,0.8582551619675268,22235,98,0.5882649942866254
expert3_always,full_test,web_attacks,509,0.2480065988452021,0.05976623689601157,-0.18824036194919053,0.030828516377649325,0.9744597249508841,45,0,0.08840864440078586
legacy,full_test,benign,3502926,0.9949497140465994,0.9949497140465994,0.0,0.9914469926426506,0.9984772729997722,0,0,0.0
legacy,full_test,bot,41542,0.9984209447812827,0.9984209447812827,0.0,0.9999034259639296,0.9969428530162245,0,0,0.0
legacy,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
legacy,full_test,ddos,264872,0.9957823183411336,0.9957823183411336,0.0,0.999958122199422,0.991641245582772,0,0,0.0
legacy,full_test,dos,60594,0.78136625977839,0.78136625977839,0.0,0.9998713329902214,0.6412351057860515,0,0,0.0
legacy,full_test,infiltration,37631,0.4002048292433135,0.4002048292433135,0.0,0.7730350757056988,0.2699901676809014,0,0,0.0
legacy,full_test,web_attacks,509,0.2480065988452021,0.2480065988452021,0.0,0.14418158567774936,0.8860510805500982,0,0,0.0
post_z,full_test,benign,3502926,0.9949497140465994,0.9949497140465994,0.0,0.9914469926426506,0.9984772729997722,0,0,0.0
post_z,full_test,bot,41542,0.9984209447812827,0.9984209447812827,0.0,0.9999034259639296,0.9969428530162245,0,0,0.0
post_z,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
post_z,full_test,ddos,264872,0.9957823183411336,0.9957823183411336,0.0,0.999958122199422,0.991641245582772,0,0,0.0
post_z,full_test,dos,60594,0.78136625977839,0.78136625977839,0.0,0.9998713329902214,0.6412351057860515,0,0,0.0
post_z,full_test,infiltration,37631,0.4002048292433135,0.4002048292433135,0.0,0.7730350757056988,0.2699901676809014,0,0,0.0
post_z,full_test,web_attacks,509,0.2480065988452021,0.2480065988452021,0.0,0.14418158567774936,0.8860510805500982,0,0,0.0
post_raw,full_test,benign,3502926,0.9949497140465994,0.9949497140465994,0.0,0.9914469926426506,0.9984772729997722,0,0,0.0
post_raw,full_test,bot,41542,0.9984209447812827,0.9984209447812827,0.0,0.9999034259639296,0.9969428530162245,0,0,0.0
post_raw,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
post_raw,full_test,ddos,264872,0.9957823183411336,0.9957823183411336,0.0,0.999958122199422,0.991641245582772,0,0,0.0
post_raw,full_test,dos,60594,0.78136625977839,0.78136625977839,0.0,0.9998713329902214,0.6412351057860515,0,0,0.0
post_raw,full_test,infiltration,37631,0.4002048292433135,0.4002048292433135,0.0,0.7730350757056988,0.2699901676809014,0,0,0.0
post_raw,full_test,web_attacks,509,0.2480065988452021,0.2480065988452021,0.0,0.14418158567774936,0.8860510805500982,0,0,0.0
decision_post_raw,full_test,benign,3502926,0.9949497140465994,0.9949497140465994,0.0,0.9914469926426506,0.9984772729997722,0,0,0.0
decision_post_raw,full_test,bot,41542,0.9984209447812827,0.9984209447812827,0.0,0.9999034259639296,0.9969428530162245,0,0,0.0
decision_post_raw,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
decision_post_raw,full_test,ddos,264872,0.9957823183411336,0.9957823183411336,0.0,0.999958122199422,0.991641245582772,0,0,0.0
decision_post_raw,full_test,dos,60594,0.78136625977839,0.78136625977839,0.0,0.9998713329902214,0.6412351057860515,0,0,0.0
decision_post_raw,full_test,infiltration,37631,0.4002048292433135,0.4002048292433135,0.0,0.7730350757056988,0.2699901676809014,0,0,0.0
decision_post_raw,full_test,web_attacks,509,0.2480065988452021,0.2480065988452021,0.0,0.14418158567774936,0.8860510805500982,0,0,0.0
decision_both_raw,full_test,benign,3502926,0.9949497140465994,0.9949497140465994,0.0,0.9914469926426506,0.9984772729997722,0,0,0.0
decision_both_raw,full_test,bot,41542,0.9984209447812827,0.9984209447812827,0.0,0.9999034259639296,0.9969428530162245,0,0,0.0
decision_both_raw,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
decision_both_raw,full_test,ddos,264872,0.9957823183411336,0.9957823183411336,0.0,0.999958122199422,0.991641245582772,0,0,0.0
decision_both_raw,full_test,dos,60594,0.78136625977839,0.78136625977839,0.0,0.9998713329902214,0.6412351057860515,0,0,0.0
decision_both_raw,full_test,infiltration,37631,0.4002048292433135,0.4002048292433135,0.0,0.7730350757056988,0.2699901676809014,0,0,0.0
decision_both_raw,full_test,web_attacks,509,0.2480065988452021,0.2480065988452021,0.0,0.14418158567774936,0.8860510805500982,0,0,0.0
dense_decision_raw,full_test,benign,3502926,0.9949497140465994,0.9949497140465994,0.0,0.9914469926426506,0.9984772729997722,0,0,0.0
dense_decision_raw,full_test,bot,41542,0.9984209447812827,0.9984209447812827,0.0,0.9999034259639296,0.9969428530162245,0,0,0.0
dense_decision_raw,full_test,brute_force,115040,0.9158737110323685,0.9158737110323685,0.0,0.8449276426944832,0.999826147426982,0,0,0.0
dense_decision_raw,full_test,ddos,264872,0.9957823183411336,0.9957823183411336,0.0,0.999958122199422,0.991641245582772,0,0,0.0
dense_decision_raw,full_test,dos,60594,0.78136625977839,0.78136625977839,0.0,0.9998713329902214,0.6412351057860515,0,0,0.0
dense_decision_raw,full_test,infiltration,37631,0.4002048292433135,0.4002048292433135,0.0,0.7730350757056988,0.2699901676809014,0,0,0.0
dense_decision_raw,full_test,web_attacks,509,0.2480065988452021,0.2480065988452021,0.0,0.14418158567774936,0.8860510805500982,0,0,0.0
