tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,0.0019370592915729512,0.013194148761040525,0.053661814109741246,37665,3230,2022,1205,1.0,0.37341183762008057,False,benign_fpr
-inf,0.00029825864476151764,0.0019364426146719627,0.013177895381124016,0.05357222844344789,20363,3224,2018,1203,1.0,0.3734864948773673,False,benign_fpr
-inf,0.0017776679014787078,0.002033816987779491,0.013319427764680314,0.05307950727883404,8147,3207,2012,1192,1.0,0.37203495630461925,False,benign_fpr
-inf,0.0183647533878684,0.00288682653035488,0.014592309739595688,0.04886898096304437,4074,3011,1911,1097,1.0,0.3646941489361702,False,benign_fpr
-inf,0.6116266053914118,0.01604412226549201,0.037584468767010604,0.002150055991041122,815,815,765,48,1.0,0.05904059040590406,False,benign_fpr
-0.4692234694957733,0.0,0.0019370592915729512,0.013194148761040525,0.053661814109741246,37665,3230,2022,1205,0.9999609987904736,0.37341183762008057,False,benign_fpr
-0.4692234694957733,0.00029825864476151764,0.0019364426146719627,0.013177895381124016,0.05357222844344789,20363,3224,2018,1203,0.9999609987904736,0.3734864948773673,False,benign_fpr
-0.4692234694957733,0.0017776679014787078,0.002033816987779491,0.013319427764680314,0.05307950727883404,8147,3207,2012,1192,0.9999609987904736,0.37203495630461925,False,benign_fpr
-0.4692234694957733,0.0183647533878684,0.00288682653035488,0.014592309739595688,0.04886898096304437,4074,3011,1911,1097,0.9999609987904736,0.3646941489361702,False,benign_fpr
-0.4692234694957733,0.6116266053914118,0.01604412226549201,0.037584468767010604,0.002150055991041122,815,815,765,48,0.9999609987904736,0.05904059040590406,False,benign_fpr
-7.660225674044341e-05,0.0,0.0026015820463403116,0.013934611239770134,0.048913773796190996,25107,3009,1910,1097,0.5583884480816652,0.3648154306617892,False,benign_fpr
-7.660225674044341e-05,0.00029825864476151764,0.0026141983660681323,0.013948784421314975,0.04882418812989764,13085,3005,1908,1095,0.5583884480816652,0.3646353646353646,False,benign_fpr
-7.660225674044341e-05,0.0017776679014787078,0.002691427189532747,0.014059519483168137,0.048421052631577366,5589,2990,1902,1086,0.5583884480816652,0.3634538152610442,False,benign_fpr
-7.660225674044341e-05,0.0183647533878684,0.003473269083840491,0.015284116042768858,0.04488241881298827,3346,2823,1815,1006,0.5583884480816652,0.3566111308046792,False,benign_fpr
-7.660225674044341e-05,0.6116266053914118,0.0161916881801919,0.037906435941031325,0.002015677491601142,810,810,764,45,0.5583884480816652,0.05562422744128554,False,benign_fpr
0.0,0.0,0.0026015820463403116,0.013934611239770134,0.048913773796190996,24779,3009,1910,1097,0.5561141663148141,0.3648154306617892,False,benign_fpr
0.0,0.00029825864476151764,0.0026141983660681323,0.013948784421314975,0.04882418812989764,12921,3005,1908,1095,0.5561141663148141,0.3646353646353646,False,benign_fpr
0.0,0.0017776679014787078,0.002691427189532747,0.014059519483168137,0.048421052631577366,5586,2990,1902,1086,0.5561141663148141,0.3634538152610442,False,benign_fpr
0.0,0.0183647533878684,0.003473269083840491,0.015284116042768858,0.04488241881298827,3345,2823,1815,1006,0.5561141663148141,0.3566111308046792,False,benign_fpr
0.0,0.6116266053914118,0.0161916881801919,0.037906435941031325,0.002015677491601142,810,810,764,45,0.5561141663148141,0.05562422744128554,False,benign_fpr
0.0011814888566732407,0.0,0.002639876350009951,0.013985541278225821,0.04868980963045766,16646,3000,1906,1092,0.4729998861764229,0.3642428285523682,False,benign_fpr
0.0011814888566732407,0.00029825864476151764,0.002666005753570455,0.014030720989147816,0.04860022396416419,9705,2998,1906,1090,0.4729998861764229,0.3638184245660881,False,benign_fpr
0.0011814888566732407,0.0017776679014787078,0.0027436158538134414,0.014142362009723186,0.04819708846584381,5450,2983,1900,1081,0.4729998861764229,0.362629989936263,False,benign_fpr
0.0011814888566732407,0.0183647533878684,0.0035142520185438286,0.015348817101178247,0.04470324748040144,3329,2817,1813,1002,0.4729998861764229,0.3559502664298401,False,benign_fpr
0.0011814888566732407,0.6116266053914118,0.0161916881801919,0.037906435941031325,0.002015677491601142,810,810,764,45,0.4729998861764229,0.05562422744128554,False,benign_fpr
0.0014267826918512583,0.0,0.0026529345137175087,0.01400811569704824,0.048645016797310814,15623,2999,1906,1091,0.4652680367779583,0.3640306973640307,False,benign_fpr
0.0014267826918512583,0.00029825864476151764,0.00267909009674161,0.014053357217902462,0.04855543113101746,9368,2997,1906,1089,0.4652680367779583,0.3636060100166945,False,benign_fpr
0.0014267826918512583,0.0017776679014787078,0.0027567932999165157,0.014165218740140928,0.048152295632697184,5417,2982,1900,1080,0.4652680367779583,0.3624161073825503,False,benign_fpr
0.0014267826918512583,0.0183647533878684,0.0035280981213888785,0.015373262223920325,0.0446584546472546,3326,2816,1813,1001,0.4652680367779583,0.35572139303482586,False,benign_fpr
0.0014267826918512583,0.6116266053914118,0.0161916881801919,0.037906435941031325,0.002015677491601142,810,810,764,45,0.4652680367779583,0.05562422744128554,False,benign_fpr
0.004113306291401386,0.0,0.0026580840178195286,0.013990403004150276,0.04846584546472399,10361,2988,1899,1087,0.3925850543021952,0.3640321500334896,False,benign_fpr
0.004113306291401386,0.00029825864476151764,0.002684284482458832,0.014035752151958403,0.04837625979843063,7135,2986,1899,1085,0.3925850543021952,0.3636058981233244,False,benign_fpr
0.004113306291401386,0.0017776679014787078,0.0027620747796192058,0.014147829944239076,0.04797312430011036,5090,2971,1893,1076,0.3925850543021952,0.3624115863927248,False,benign_fpr
0.004113306291401386,0.0183647533878684,0.0035267327052525,0.015348073910561422,0.04452407614781462,3305,2807,1807,998,0.3925850543021952,0.35579322638146166,False,benign_fpr
0.004113306291401386,0.6116266053914118,0.0161916881801919,0.037906435941031325,0.002015677491601142,810,810,764,45,0.3925850543021952,0.05562422744128554,False,benign_fpr
0.005661570932716131,0.0,0.0027364638598746938,0.014118574823725416,0.048152295632697184,8254,2979,1897,1080,0.35448861622100597,0.36278132348001346,False,benign_fpr
0.005661570932716131,0.00029825864476151764,0.002762832690949568,0.0141643218969415,0.04806270996640383,6601,2977,1897,1078,0.35448861622100597,0.3623529411764706,False,benign_fpr
0.005661570932716131,0.0017776679014787078,0.0028412012971720246,0.014277771896633595,0.04765957446808344,4915,2962,1891,1069,0.35448861622100597,0.36114864864864865,False,benign_fpr
0.005661570932716131,0.0183647533878684,0.0036097924300527717,0.015487388052633,0.0442105263157877,3283,2798,1805,991,0.35448861622100597,0.3544349070100143,False,benign_fpr
0.005661570932716131,0.6116266053914118,0.0161916881801919,0.037906435941031325,0.002015677491601142,810,810,764,45,0.35448861622100597,0.05562422744128554,False,benign_fpr
0.008208607323467731,0.0,0.0028831589390602153,0.014367786763073265,0.0476147816349366,6224,2961,1891,1068,0.2888373997010962,0.36093274754984794,False,benign_fpr
0.008208607323467731,0.00029825864476151764,0.0029097716819113106,0.014414111652181927,0.04752519596864324,5529,2959,1891,1066,0.2888373997010962,0.3605005072708827,False,benign_fpr
0.008208607323467731,0.0017776679014787078,0.002988946220833566,0.01452948125734338,0.04712206047032297,4654,2944,1885,1057,0.2888373997010962,0.3592794017675051,False,benign_fpr
0.008208607323467731,0.0183647533878684,0.003750934160052566,0.01573920530225653,0.043762597984320695,3243,2784,1801,981,0.2888373997010962,0.35262401150251615,False,benign_fpr
0.008208607323467731,0.6116266053914118,0.0161916881801919,0.037906435941031325,0.002015677491601142,810,810,764,45,0.2888373997010962,0.05562422744128554,False,benign_fpr
0.015681211836636313,0.0,0.003177925890545774,0.01477406260105496,0.04595744680850877,4779,2886,1853,1031,0.17739691038024413,0.3574895977808599,False,benign_fpr
0.015681211836636313,0.00029825864476151764,0.003205176114983832,0.014821901705814322,0.045867861142215416,4285,2884,1853,1029,0.17739691038024413,0.3570437196391395,False,benign_fpr
0.015681211836636313,0.0017776679014787078,0.0032862164025291296,0.01494174507969609,0.04546472564389503,3967,2869,1847,1020,0.17739691038024413,0.355772584583188,False,benign_fpr
0.015681211836636313,0.0183647533878684,0.0040203172015433886,0.016140189754071,0.042418812989919674,3120,2724,1771,951,0.17739691038024413,0.3493754592211609,False,benign_fpr
0.015681211836636313,0.6116266053914118,0.0161916881801919,0.037906435941031325,0.002015677491601142,810,810,764,45,0.17739691038024413,0.05562422744128554,False,benign_fpr
0.046781348995864364,0.0,0.004428819460286504,0.01644076968875724,0.03861142217245028,2863,2592,1723,867,0.06906038433852336,0.3347490347490347,False,benign_fpr
0.046781348995864364,0.00029825864476151764,0.004444524161652308,0.016469600310010934,0.03856662933930366,2835,2591,1723,866,0.06906038433852336,0.33449208188489765,False,benign_fpr
0.046781348995864364,0.0017776679014787078,0.0045231161833644284,0.01659206799035179,0.03820828667413001,2811,2577,1717,858,0.06906038433852336,0.3332038834951456,False,benign_fpr
0.046781348995864364,0.0183647533878684,0.005093209373412622,0.017592680272129624,0.03623740201567538,2679,2479,1664,813,0.06906038433852336,0.32821962050867987,False,benign_fpr
0.046781348995864364,0.6116266053914118,0.01602538260297337,0.037518628725422776,0.002015677491601142,809,809,763,45,0.06906038433852336,0.055693069306930694,False,benign_fpr
0.16641879618167885,0.0,0.013708894204210065,0.03354973046868032,0.011287793952966196,1441,1385,1129,256,0.018361244481291256,0.18483754512635378,False,benign_fpr
0.16641879618167885,0.00029825864476151764,0.013708894204210065,0.03354973046868032,0.011287793952966196,1440,1385,1129,256,0.018361244481291256,0.18483754512635378,False,benign_fpr
0.16641879618167885,0.0017776679014787078,0.013708894204210065,0.03354973046868032,0.011287793952966196,1439,1385,1129,256,0.018361244481291256,0.18483754512635378,False,benign_fpr
0.16641879618167885,0.0183647533878684,0.013934661016065886,0.03402490582602469,0.010974244120939392,1424,1372,1123,249,0.018361244481291256,0.1814868804664723,False,benign_fpr
0.16641879618167885,0.6116266053914118,0.016426222806665836,0.03842380402182549,0.0018365061590144283,804,804,763,41,0.018361244481291256,0.05099502487562189,False,benign_fpr
0.706952047348014,0.0,0.01826972041103636,0.04266059646232945,0.0014781634938408894,813,813,780,33,0.0024489213611473817,0.04059040590405904,False,benign_fpr
0.706952047348014,0.00029825864476151764,0.01826972041103636,0.04266059646232945,0.0014781634938408894,813,813,780,33,0.0024489213611473817,0.04059040590405904,False,benign_fpr
0.706952047348014,0.0017776679014787078,0.01826972041103636,0.04266059646232945,0.0014781634938408894,813,813,780,33,0.0024489213611473817,0.04059040590405904,False,benign_fpr
0.706952047348014,0.0183647533878684,0.01826972041103636,0.04266059646232945,0.0014781634938408894,813,813,780,33,0.0024489213611473817,0.04059040590405904,False,benign_fpr
0.706952047348014,0.6116266053914118,0.01797179259562509,0.04191393083376782,0.0011198208286673506,772,772,747,25,0.0024489213611473817,0.03238341968911917,False,benign_fpr
,,0.0,0.0,0.0,0,0,0,0,0.0,,True,selected:global_fallback
