tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,-0.001055935259495211,0.009321382549783597,0.07122060470324854,39270,3845,2250,1590,1.0,0.4140625,False,benign_fpr
-inf,0.0002867408038582653,-0.001027629242616901,0.009348087269292649,0.07099664053751498,20305,3836,2246,1585,1.0,0.4137300965805273,False,benign_fpr
-inf,0.005333891604095697,-0.0007306087006707651,0.00965522983247824,0.06880179171332679,8130,3751,2210,1536,1.0,0.4100373731980779,False,benign_fpr
-inf,0.019088389724492855,0.00025725645953145193,0.011044288025093607,0.06356103023516257,4074,3541,2117,1419,1.0,0.4013009049773756,False,benign_fpr
-inf,0.6335415244102478,0.016014861582153816,0.03752009043278348,0.002105263157894277,814,814,765,47,1.0,0.05788177339901478,False,benign_fpr
0.0,0.0,-0.001055935259495211,0.009321382549783597,0.07122060470324854,39270,3845,2250,1590,1.0,0.4140625,False,benign_fpr
0.0,0.0002867408038582653,-0.001027629242616901,0.009348087269292649,0.07099664053751498,20305,3836,2246,1585,1.0,0.4137300965805273,False,benign_fpr
0.0,0.005333891604095697,-0.0007306087006707651,0.00965522983247824,0.06880179171332679,8130,3751,2210,1536,1.0,0.4100373731980779,False,benign_fpr
0.0,0.019088389724492855,0.00025725645953145193,0.011044288025093607,0.06356103023516257,4074,3541,2117,1419,1.0,0.4013009049773756,False,benign_fpr
0.0,0.6335415244102478,0.016014861582153816,0.03752009043278348,0.002105263157894277,814,814,765,47,1.0,0.05788177339901478,False,benign_fpr
2.8237389415153302e-05,0.0,-0.001055935259495211,0.009321382549783597,0.07122060470324854,39270,3845,2250,1590,0.9999477839520703,0.4140625,False,benign_fpr
2.8237389415153302e-05,0.0002867408038582653,-0.001027629242616901,0.009348087269292649,0.07099664053751498,20305,3836,2246,1585,0.9999477839520703,0.4137300965805273,False,benign_fpr
2.8237389415153302e-05,0.005333891604095697,-0.0007306087006707651,0.00965522983247824,0.06880179171332679,8130,3751,2210,1536,0.9999477839520703,0.4100373731980779,False,benign_fpr
2.8237389415153302e-05,0.019088389724492855,0.00025725645953145193,0.011044288025093607,0.06356103023516257,4074,3541,2117,1419,0.9999477839520703,0.4013009049773756,False,benign_fpr
2.8237389415153302e-05,0.6335415244102478,0.016014861582153816,0.03752009043278348,0.002105263157894277,814,814,765,47,0.9999477839520703,0.05788177339901478,False,benign_fpr
0.00020543471327982843,0.0,-0.0010269714236323946,0.009388964833463298,0.07122060470324831,27943,3844,2250,1590,0.9474948714747674,0.4140625,False,benign_fpr
0.00020543471327982843,0.0002867408038582653,-0.0009986874465637285,0.009415618126750014,0.07099664053751487,18103,3835,2246,1585,0.9474948714747674,0.4137300965805273,False,benign_fpr
0.00020543471327982843,0.005333891604095697,-0.0007018988881980492,0.0097222193949143,0.06880179171332679,8091,3750,2210,1536,0.9474948714747674,0.4100373731980779,False,benign_fpr
0.00020543471327982843,0.019088389724492855,0.0002861726087425298,0.011111759039919122,0.06356103023516257,4058,3540,2117,1419,0.9474948714747674,0.4013009049773756,False,benign_fpr
0.00020543471327982843,0.6335415244102478,0.016046425029895617,0.03759373847751446,0.002105263157894499,813,813,765,47,0.9474948714747674,0.05788177339901478,False,benign_fpr
0.04520935378968716,0.0,-0.0009875261856684414,0.009472923461221194,0.0711758118701018,16470,3842,2250,1589,0.8843229073791796,0.4139098723625944,False,benign_fpr
0.04520935378968716,0.0002867408038582653,-0.0009592430135094698,0.00949957675450791,0.07095184770436835,10844,3833,2246,1584,0.8843229073791796,0.4135770234986945,False,benign_fpr
0.04520935378968716,0.005333891604095697,-0.0006624623274170682,0.009806178022672196,0.06875699888018016,7616,3748,2210,1535,0.8843229073791796,0.4098798397863818,False,benign_fpr
0.04520935378968716,0.019088389724492855,0.00032641091976037817,0.0111976320248931,0.06351623740201573,3998,3538,2117,1418,0.8843229073791796,0.4011315417256011,False,benign_fpr
0.04520935378968716,0.6335415244102478,0.016081297554964125,0.037675107702674515,0.002105263157894277,812,812,765,47,0.8843229073791796,0.05788177339901478,False,benign_fpr
0.2233036756515503,0.0,0.0011721566544615758,0.014161309681745893,0.06916013437850055,10073,3793,2248,1544,0.6924699491273465,0.40717299578059074,False,benign_fpr
0.2233036756515503,0.0002867408038582653,0.001200670722337871,0.014188586113927815,0.06893617021276699,8836,3784,2244,1539,0.6924699491273465,0.40681998413957177,False,benign_fpr
0.2233036756515503,0.005333891604095697,0.0014999086323733701,0.014501746194466647,0.06674132138857858,6367,3699,2208,1490,0.6924699491273465,0.40292049756625203,False,benign_fpr
0.2233036756515503,0.019088389724492855,0.0021619651478888002,0.015164588232434772,0.06167973124300097,3864,3493,2115,1377,0.6924699491273465,0.3943298969072165,False,benign_fpr
0.2233036756515503,0.6335415244102478,0.0159179283829044,0.03729415209938547,0.002105263157894277,811,811,764,47,0.6924699491273465,0.05795314426633785,False,benign_fpr
0.39647064357995987,0.0,0.0013523737519038903,0.014418110045458843,0.06821948488241969,7721,3750,2227,1523,0.4667510831121972,0.40613333333333335,False,benign_fpr
0.39647064357995987,0.0002867408038582653,0.0013810546208274932,0.014445814985856842,0.06799552071668613,6950,3741,2223,1518,0.4667510831121972,0.4057738572574178,False,benign_fpr
0.39647064357995987,0.005333891604095697,0.0016821948357735872,0.014763798223675906,0.06580067189249772,5485,3656,2187,1469,0.4667510831121972,0.40180525164113784,False,benign_fpr
0.39647064357995987,0.019088389724492855,0.002349326751078351,0.015446830239161768,0.060783874580066954,3775,3453,2096,1357,0.4667510831121972,0.39299160150593687,False,benign_fpr
0.39647064357995987,0.6335415244102478,0.0159179283829044,0.03729415209938547,0.002105263157894277,811,811,764,47,0.4667510831121972,0.05795314426633785,False,benign_fpr
0.5026933550834656,0.0,0.0013489994459929822,0.014221211390499644,0.06714445688689885,6147,3710,2211,1499,0.34681309739732585,0.4040431266846361,False,benign_fpr
0.5026933550834656,0.0002867408038582653,0.0013680575955267171,0.014234552866994377,0.06696528555431203,5528,3702,2207,1495,0.34681309739732585,0.40383576445164776,False,benign_fpr
0.5026933550834656,0.005333891604095697,0.0016731510213436884,0.014569679883056241,0.06481522956327024,4678,3620,2173,1447,0.34681309739732585,0.39972375690607737,False,benign_fpr
0.5026933550834656,0.019088389724492855,0.002338115467757862,0.015256553943570117,0.059843225083986096,3719,3418,2082,1336,0.34681309739732585,0.3908718548858982,False,benign_fpr
0.5026933550834656,0.6335415244102478,0.0159179283829044,0.03729415209938547,0.002105263157894277,811,811,764,47,0.34681309739732585,0.05795314426633785,False,benign_fpr
0.6505122870206831,0.0,0.003166850445182945,0.017431150639554027,0.06123180291153374,5182,3475,2108,1367,0.24570935129939925,0.3933812949640288,False,benign_fpr
