tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,9844,2,0,0,1.0,0.0,False,"tail_f1,support"
-inf,0.002733351429924369,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,8147,2,0,0,1.0,0.0,False,"tail_f1,support"
-inf,0.014375817961990833,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,4073,2,0,0,1.0,0.0,False,"tail_f1,support"
-inf,0.04067634418606758,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,801,2,0,0,1.0,0.0,False,"tail_f1,support"
0.0,0.0,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,9844,2,0,0,1.0,0.0,False,"tail_f1,support"
0.0,0.002733351429924369,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,8147,2,0,0,1.0,0.0,False,"tail_f1,support"
0.0,0.014375817961990833,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,4073,2,0,0,1.0,0.0,False,"tail_f1,support"
0.0,0.04067634418606758,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,801,2,0,0,1.0,0.0,False,"tail_f1,support"
2.8237389415153302e-05,0.0,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,9844,2,0,0,0.9999477839520703,0.0,False,"tail_f1,support"
2.8237389415153302e-05,0.002733351429924369,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,8147,2,0,0,0.9999477839520703,0.0,False,"tail_f1,support"
2.8237389415153302e-05,0.014375817961990833,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,4073,2,0,0,0.9999477839520703,0.0,False,"tail_f1,support"
2.8237389415153302e-05,0.04067634418606758,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,801,2,0,0,0.9999477839520703,0.0,False,"tail_f1,support"
0.00020543471327982843,0.0,-9.413581661399384e-06,-2.2359169331798157e-05,0.0,9679,2,0,0,0.9474948714747674,0.0,False,"tail_f1,support"
