tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,0.0,0.0,0.0,8590,0,0,0,1.0,0.0,False,support
-inf,0.0008738720207475126,0.0,0.0,0.0,8147,0,0,0,1.0,0.0,False,support
-inf,0.01100776344537735,0.0,0.0,0.0,4073,0,0,0,1.0,0.0,False,support
-inf,0.03067883476614952,0.0,0.0,0.0,813,0,0,0,1.0,0.0,False,support
0.0,0.0,0.0,0.0,0.0,8590,0,0,0,1.0,0.0,False,support
0.0,0.0008738720207475126,0.0,0.0,0.0,8147,0,0,0,1.0,0.0,False,support
0.0,0.01100776344537735,0.0,0.0,0.0,4073,0,0,0,1.0,0.0,False,support
0.0,0.03067883476614952,0.0,0.0,0.0,813,0,0,0,1.0,0.0,False,support
2.8237389415153302e-05,0.0,0.0,0.0,0.0,8590,0,0,0,0.9999477839520703,0.0,False,support
2.8237389415153302e-05,0.0008738720207475126,0.0,0.0,0.0,8147,0,0,0,0.9999477839520703,0.0,False,support
2.8237389415153302e-05,0.01100776344537735,0.0,0.0,0.0,4073,0,0,0,0.9999477839520703,0.0,False,support
2.8237389415153302e-05,0.03067883476614952,0.0,0.0,0.0,813,0,0,0,0.9999477839520703,0.0,False,support
0.00020543471327982843,0.0,0.0,0.0,0.0,8418,0,0,0,0.9474948714747674,0.0,False,support
0.00020543471327982843,0.0008738720207475126,0.0,0.0,0.0,7998,0,0,0,0.9474948714747674,0.0,False,support
0.00020543471327982843,0.01100776344537735,0.0,0.0,0.0,4019,0,0,0,0.9474948714747674,0.0,False,support
0.00020543471327982843,0.03067883476614952,0.0,0.0,0.0,804,0,0,0,0.9474948714747674,0.0,False,support
0.04520935378968716,0.0,0.0,0.0,0.0,6520,0,0,0,0.8843229073791796,0.0,False,support
0.04520935378968716,0.0008738720207475126,0.0,0.0,0.0,6396,0,0,0,0.8843229073791796,0.0,False,support
0.04520935378968716,0.01100776344537735,0.0,0.0,0.0,3677,0,0,0,0.8843229073791796,0.0,False,support
0.04520935378968716,0.03067883476614952,0.0,0.0,0.0,697,0,0,0,0.8843229073791796,0.0,False,support
0.2233036756515503,0.0,0.0,0.0,0.0,2634,0,0,0,0.6924699491273465,0.0,False,support
0.2233036756515503,0.0008738720207475126,0.0,0.0,0.0,2585,0,0,0,0.6924699491273465,0.0,False,support
0.2233036756515503,0.01100776344537735,0.0,0.0,0.0,1247,0,0,0,0.6924699491273465,0.0,False,support
0.2233036756515503,0.03067883476614952,0.0,0.0,0.0,517,0,0,0,0.6924699491273465,0.0,False,support
0.39647064357995987,0.0,0.0,0.0,0.0,2024,0,0,0,0.4667510831121972,0.0,False,support
0.39647064357995987,0.0008738720207475126,0.0,0.0,0.0,1987,0,0,0,0.4667510831121972,0.0,False,support
0.39647064357995987,0.01100776344537735,0.0,0.0,0.0,988,0,0,0,0.4667510831121972,0.0,False,support
0.39647064357995987,0.03067883476614952,0.0,0.0,0.0,350,0,0,0,0.4667510831121972,0.0,False,support
0.5026933550834656,0.0,0.0,0.0,0.0,1430,0,0,0,0.34681309739732585,0.0,False,support
0.5026933550834656,0.0008738720207475126,0.0,0.0,0.0,1404,0,0,0,0.34681309739732585,0.0,False,support
0.5026933550834656,0.01100776344537735,0.0,0.0,0.0,619,0,0,0,0.34681309739732585,0.0,False,support
0.5026933550834656,0.03067883476614952,0.0,0.0,0.0,94,0,0,0,0.34681309739732585,0.0,False,support
0.6505122870206831,0.0,0.0,0.0,0.0,968,0,0,0,0.24570935129939925,0.0,False,support
0.6505122870206831,0.0008738720207475126,0.0,0.0,0.0,944,0,0,0,0.24570935129939925,0.0,False,support
0.6505122870206831,0.01100776344537735,0.0,0.0,0.0,357,0,0,0,0.24570935129939925,0.0,False,support
0.6505122870206831,0.03067883476614952,0.0,0.0,0.0,12,0,0,0,0.24570935129939925,0.0,False,support
0.7271060764789583,0.0,0.0,0.0,0.0,744,0,0,0,0.1549764986483727,0.0,False,support
0.7271060764789583,0.0008738720207475126,0.0,0.0,0.0,727,0,0,0,0.1549764986483727,0.0,False,support
0.7271060764789583,0.01100776344537735,0.0,0.0,0.0,242,0,0,0,0.1549764986483727,0.0,False,support
0.7271060764789583,0.03067883476614952,0.0,0.0,0.0,12,0,0,0,0.1549764986483727,0.0,False,support
0.788898766040802,0.0,0.0,0.0,0.0,571,0,0,0,0.06120335272358687,0.0,False,support
0.788898766040802,0.0008738720207475126,0.0,0.0,0.0,556,0,0,0,0.06120335272358687,0.0,False,support
0.788898766040802,0.01100776344537735,0.0,0.0,0.0,146,0,0,0,0.06120335272358687,0.0,False,support
0.788898766040802,0.03067883476614952,0.0,0.0,0.0,8,0,0,0,0.06120335272358687,0.0,False,support
0.8568300747871399,0.0,0.0,0.0,0.0,173,0,0,0,0.015255159571709484,0.0,False,support
0.8568300747871399,0.0008738720207475126,0.0,0.0,0.0,170,0,0,0,0.015255159571709484,0.0,False,support
0.8568300747871399,0.01100776344537735,0.0,0.0,0.0,33,0,0,0,0.015255159571709484,0.0,False,support
0.8568300747871399,0.03067883476614952,0.0,0.0,0.0,6,0,0,0,0.015255159571709484,0.0,False,support
0.9473111629486084,0.0,0.0,0.0,0.0,11,0,0,0,0.002931159583343674,0.0,False,support
0.9473111629486084,0.0008738720207475126,0.0,0.0,0.0,9,0,0,0,0.002931159583343674,0.0,False,support
0.9473111629486084,0.01100776344537735,0.0,0.0,0.0,4,0,0,0,0.002931159583343674,0.0,False,support
0.9473111629486084,0.03067883476614952,0.0,0.0,0.0,0,0,0,0,0.002931159583343674,0.0,False,support
,,0.0,0.0,0.0,0,0,0,0,0.0,,True,selected:global_fallback
