expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.18293628061124087,0.05005
1,bot,31156,-0.2953172567747066,0.03453588393888818
1,brute_force,86279,3.893719803702668,0.9997913744943729
1,ddos,100000,0.5989956369007,0.93809
1,dos,45446,5.169413267722675,0.9493244730009242
1,infiltration,28224,19.726849591660056,0.9295280612244898
1,web_attacks,381,1258.469778464784,1.0
2,benign,100000,-0.005191988756587562,0.55038
2,bot,31156,1.1032465462599916,1.0
2,brute_force,86279,7.868720214609567,0.9998377357178456
2,ddos,100000,0.7754948141781323,1.0
2,dos,45446,5.647262802321945,0.9707124939488624
2,infiltration,28224,2.9027844123950373,0.6805909863945578
2,web_attacks,381,545.7060029624716,0.7349081364829396
