class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3495332,0,0,7594,0
bot,41542,41418,0,0,124,0
brute_force,115040,115020,0,0,20,0
ddos,264872,262621,0,0,2251,0
dos,60594,38855,0,0,21739,0
infiltration,37631,11997,0,0,25634,0
web_attacks,509,472,0,0,37,0
