cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,20651,0.03777507932395629,2.191473701797036,0,20651,0,0,0,0,0
1,15638,0.662124119993281,53.13203445580927,0,0,0,0,0,15638,0
2,1910004,0.05211193144703489,0.03268698458598745,1740918,0,18633,131673,18780,0,0
3,120,0.005209447004274351,4164.5995003342605,0,0,0,0,0,0,120
4,3134,0.014314783953427406,5.472147192734536,65,0,0,0,0,3069,0
