round,expert,coverage,regime_tune_rows,marginal,action
0,3,0.7157,0,,dropped(min-support)
0,4,0.7246,15,,dropped(min-support)
0,5,0.1342,0,,dropped(min-support)
0,1,0.7194,307,0.0192,kept(prune off)
0,2,0.5801,1946,6.8996,kept(prune off)
0,6,0.7589,81677,0.0025,kept(prune off)
0,7,0.6158,88,3.1705,kept(prune off)
0,8,0.7055,1243,0.1578,kept(prune off)
