bank,expert,block_rows,residual_regime_rows,identical_to_residual,selector_active
residual,1,20651,20651,True,False
residual,2,15638,15638,True,False
residual,3,186000,1910004,True,True
residual,4,120,120,True,False
residual,5,3134,3134,True,False
