expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,"ddos,dos",non_owned_known_attack,0.986204024767802,0.9999776092709349,0.0030959752321981426,0.93962,1.0,0.9893478637770898,0.9999827355813969,0.0,0.95021,1.0,0.00314383900928783,-0.0030959752321981426,0.0
flood,"ddos,dos",unseen,0.9925503186000001,0.997009140233478,0.00508,0.93962,0.99584,0.980719444875,0.9924063709414073,0.00014,0.95021,0.99986,-0.011830873725000135,-0.00494,0.0040200000000000236
flood,"ddos,dos",target_non_owned_validation,0.9850159984520124,0.9999756879045159,0.0,0.93962,1.0,0.9895759520123839,0.9999831077191286,0.0,0.95021,1.0,0.004559953560371532,0.0,0.0
flood,"ddos,dos",external_aux_validation,0.9746514345105268,0.9943450973418384,0.08912389638110023,0.93962,0.9647424080721839,0.9883732101969536,0.9975101644448927,0.0,0.95021,1.0,0.01372177568642674,-0.08912389638110023,0.03525759192781608
flood,"ddos,dos",benign_diagnostic,0.9768119436323066,0.993493259554904,0.06132066398661255,0.93962,0.9525284194733501,0.9780333504202811,0.9882995587428498,0.021523783877358673,0.95021,0.9784762161226414,0.001221406787974444,-0.03979688010925388,0.025947796649291255
flood,"ddos,dos",pooled_attack_out,0.9925298860680002,0.9969934251318844,0.00507361223248906,0.93962,0.9958533935388695,0.9807472249384487,0.9923986189974192,0.00013954925590343192,0.95021,0.9998604507440966,-0.011782661129551508,-0.004934062976585628,0.004007057205227094
flood,"ddos,dos",unseen::reconnaissance,0.9925503186000001,0.997009140233478,0.00508,0.93962,0.99584,0.980719444875,0.9924063709414073,0.00014,0.95021,0.99986,-0.011830873725000135,-0.00494,0.0040200000000000236
theft,theft,non_owned_known_attack,0.031465804953560376,0.004608321849535973,0.98695,0.25077399380804954,0.01305,0.9444558513931888,0.8096296778187414,0.985005,0.9442724458204335,0.996335,0.9129900464396284,-0.0019449999999999745,0.983285
theft,theft,unseen,0.043035386996904054,0.005674655595300298,0.99647,0.25077399380804954,0.00353,0.8833151702786377,0.735734263698714,0.879,0.9442724458204335,0.14208,0.8402797832817337,-0.11746999999999996,0.13855
theft,theft,target_non_owned_validation,0.01857582043343653,0.02064918836885057,1.0,0.25077399380804954,0.0,0.9442724458204336,0.9444471593552004,1.0,0.9442724458204335,1.0,0.925696625386997,0.0,1.0
theft,theft,external_aux_validation,0.2356705121275734,0.004435347643561849,0.8429966099722105,0.25077399380804954,0.15700339002778949,0.8947940039764662,0.04460020739695507,0.3673597066825741,0.9442724458204335,0.7793717536482809,0.6591234918488929,-0.47563690328963637,0.6223683636204914
theft,theft,benign_diagnostic,0.16028545452607354,0.005597514064720766,0.8666833368597203,0.25077399380804954,0.13331666314027968,0.9134883677167479,0.329330437551506,0.7863586527919367,0.9442724458204335,0.45603877743368787,0.7532029131906743,-0.08032468406778359,0.3227221142934082
theft,theft,pooled_attack_out,0.035322332301341575,0.003983035043793452,0.9901233333333334,0.25077399380804954,0.009876666666666667,0.9240756243550052,0.7342715829950327,0.94967,0.9442724458204335,0.7115833333333333,0.8887532920536636,-0.04045333333333334,0.7017066666666667
theft,theft,unseen::reconnaissance,0.043035386996904054,0.005674655595300298,0.99647,0.25077399380804954,0.00353,0.8833151702786377,0.735734263698714,0.879,0.9442724458204335,0.14208,0.8402797832817337,-0.11746999999999996,0.13855
