true_class,owner_expert,intruding_expert,false_accept_count,true_class_test_support,owner_also_in_rate,owner_lower_energy_rate,resolvable_by_argmin_rate,mean_owner_energy,owner_threshold,mean_intruder_energy,intruder_threshold
ddos,flood,theft,369,100000,0.0,0.0,0.0,1.4788190126419067,-3.7207818031311035,-1.0659524202346802,-0.9860816597938538
dos,flood,theft,364,100000,0.0,0.0,0.0,1.5157474279403687,-3.7207818031311035,-1.0605134963989258,-0.9860816597938538
