condition,policy,rows,macro_f1,accuracy,tail_f1,benign_f1,calls,accepted,changed,H,D,net_correction
0,region_constant,3042473,0.7491035966790445,0.9588778602143717,0.43095256011618455,0.9770938982740024,3042473,3042473,116849,1563,115079,-113516
