round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.3716,2,,dropped(min-support)
0,3,0.0617,0,,dropped(min-support)
0,5,0.0596,39,,dropped(min-support)
0,7,0.0427,16,,dropped(min-support)
0,8,0.383,0,,dropped(min-support)
0,1,0.0774,2267,6.7963,kept(prune off)
0,4,0.365,81248,0.0023,kept(prune off)
0,6,0.3865,85,148.8898,kept(prune off)
