method,class,precision,recall,f1,support
racepfn_system,benign,0.8190286094477711,0.6155,0.7028261490151299,2000
racepfn_system,bot,0.9994994994994995,0.9985,0.9989994997498749,2000
racepfn_system,brute_force,0.7496206373292867,0.988,0.8524590163934426,2000
racepfn_system,ddos,1.0,0.9955,0.9977449260836883,2000
racepfn_system,dos,1.0,0.66,0.7951807228915663,2000
racepfn_system,infiltration,0.6986247544204323,0.889,0.7823982398239824,2000
racepfn_system,web_attacks,0.9418604651162791,0.9548133595284872,0.9482926829268292,509
racepfn_system,macro_avg,,,0.8682716052692162,12509
racepfn_system,weighted_avg,,,0.8587335585198757,12509
racepfn_system,tail_avg,,,0.9098968075002288,12509
global_tabpfn,benign,0.47339593114241,0.605,0.5311676909569798,2000
global_tabpfn,bot,0.9994994994994995,0.9985,0.9989994997498749,2000
global_tabpfn,brute_force,0.6701649175412294,0.6705,0.670332416895776,2000
global_tabpfn,ddos,1.0,0.9955,0.9977449260836883,2000
global_tabpfn,dos,1.0,0.395,0.5663082437275986,2000
global_tabpfn,infiltration,0.6908881199538639,0.8985,0.7811345359704412,2000
global_tabpfn,web_attacks,0.8041958041958042,0.9037328094302554,0.851063829787234,509
global_tabpfn,macro_avg,,,0.7709644490245134,12509
global_tabpfn,weighted_avg,,,0.761417069000753,12509
global_tabpfn,tail_avg,,,0.8770659551691834,12509
xgboost,benign,0.8011049723756906,0.6525,0.7192063929457151,2000
xgboost,bot,1.0,0.9985,0.9992494370778083,2000
xgboost,brute_force,0.7518796992481203,1.0,0.8583690987124464,2000
xgboost,ddos,1.0,1.0,1.0,2000
xgboost,dos,0.9977289931869796,0.659,0.7937368262571515,2000
xgboost,infiltration,0.7055670103092784,0.8555,0.7733333333333333,2000
xgboost,web_attacks,0.9685534591194969,0.9076620825147348,0.9371196754563894,509
xgboost,macro_avg,,,0.8687163948261205,12509
xgboost,weighted_avg,,,0.8605631218690711,12509
xgboost,tail_avg,,,0.9032341486225103,12509
dense_oracle,benign,0.9279962103268593,0.9795,0.9530527852104111,2000
dense_oracle,bot,0.9994994994994995,0.9985,0.9989994997498749,2000
dense_oracle,brute_force,1.0,1.0,1.0,2000
dense_oracle,ddos,1.0,1.0,1.0,2000
dense_oracle,dos,1.0,0.9905,0.995227329816629,2000
dense_oracle,infiltration,0.9788471708090957,0.9255,0.9514263685427911,2000
dense_oracle,web_attacks,0.9640151515151515,1.0,0.9816779170684667,509
dense_oracle,macro_avg,,,0.982911985769739,12509
dense_oracle,weighted_avg,,,0.9830590795768855,12509
dense_oracle,tail_avg,,,0.9773679284537109,12509
