expert,stage,active_owned_classes,configured_owned_classes,ood_role,id_support,ood_support,threshold,auroc,aupr_id,fpr95,id_retain_at_tau,ood_detect_at_tau
flood,energy_finetuned,"ddos,dos","ddos,dos",non_owned_known_attack,140692,342677,-1.3004237413406372,0.9988138057991585,0.9971776935140274,0.0072254630453750905,0.9723935973616126,0.9858584031026302
flood,energy_finetuned,"ddos,dos","ddos,dos",unseen,140692,76356,-1.3004237413406372,0.9326669041649811,0.9579493209124145,0.33366074702708365,0.9723935973616126,0.6234873487348734
flood,energy_finetuned,"ddos,dos","ddos,dos",target_non_owned_validation,140692,192672,-1.3004237413406372,0.9988034202578607,0.9983744960200946,0.00802399933565853,0.9723935973616126,0.9842166998837403
flood,energy_finetuned,"ddos,dos","ddos,dos",external_aux_validation,140692,33861,-1.3004237413406372,0.9991879807117549,0.9997994440166603,0.006822007619385133,0.9723935973616126,0.992498744868728
flood,energy_finetuned,"ddos,dos","ddos,dos",benign_diagnostic,140692,100000,-1.3004237413406372,0.9627674840786967,0.9712994915171508,0.27104,0.9723935973616126,0.7115
flood,energy_finetuned,"ddos,dos","ddos,dos",pooled_attack_out,140692,419033,-1.3004237413406372,0.9867605478906423,0.9560400454091316,0.06670834993902629,0.9723935973616126,0.9198273167029805
flood,energy_finetuned,"ddos,dos","ddos,dos",unseen::injection,140692,76356,-1.3004237413406372,0.9326669041649811,0.9579493209124145,0.33366074702708365,0.9723935973616126,0.6234873487348734
probe_access,energy_finetuned,"scanning,password","scanning,password",non_owned_known_attack,200000,283369,-5.464422702789307,0.904993576299807,0.9126040101831214,0.3825541961188415,0.674915,0.9997000377599525
probe_access,energy_finetuned,"scanning,password","scanning,password",unseen,200000,76356,-5.464422702789307,0.8639802158965896,0.9545103617667559,0.5176934360102677,0.674915,0.9649274451254649
probe_access,energy_finetuned,"scanning,password","scanning,password",target_non_owned_validation,200000,183363,-5.464422702789307,0.906672579596211,0.9363240696594365,0.37592644099409367,0.674915,0.999901834066851
probe_access,energy_finetuned,"scanning,password","scanning,password",external_aux_validation,200000,39642,-5.464422702789307,0.9457292807502143,0.9896476998765673,0.21653801523636548,0.674915,0.9987639372382826
probe_access,energy_finetuned,"scanning,password","scanning,password",benign_diagnostic,200000,100000,-5.464422702789307,0.6787048959249998,0.842703588894443,0.82517,0.674915,0.60324
probe_access,energy_finetuned,"scanning,password","scanning,password",pooled_attack_out,200000,359725,-5.464422702789307,0.8962879924595177,0.8898162648746211,0.41123914101049414,0.674915,0.9923191326707902
probe_access,energy_finetuned,"scanning,password","scanning,password",unseen::injection,200000,76356,-5.464422702789307,0.8639802158965896,0.9545103617667559,0.5176934360102677,0.674915,0.9649274451254649
application,energy_finetuned,xss,"injection,xss",non_owned_known_attack,100000,383369,-4.300111770629883,0.9989285751717014,0.9959149654744168,0.006521132381595799,0.9583,0.9910712655431191
application,energy_finetuned,xss,"injection,xss",unseen,100000,76356,-4.300111770629883,0.9330947523442821,0.956728822398061,0.48484729425323486,0.9583,0.5049373985017549
application,energy_finetuned,xss,"injection,xss",target_non_owned_validation,100000,233363,-4.300111770629883,0.9983070700582355,0.9961340374812608,0.011737079142794702,0.9583,0.9830478696280044
application,energy_finetuned,xss,"injection,xss",external_aux_validation,100000,50304,-4.300111770629883,0.9996006070093829,0.999780983092674,0.0032800572519083968,0.9583,0.9962229643765903
application,energy_finetuned,xss,"injection,xss",benign_diagnostic,100000,100000,-4.300111770629883,0.9865760556000001,0.98246285479689,0.13607,0.9583,0.86316
application,energy_finetuned,xss,"injection,xss",pooled_attack_out,100000,459725,-4.300111770629883,0.9879941961933765,0.9544041654505672,0.08596661047365273,0.9583,0.9103290010332263
application,energy_finetuned,xss,"injection,xss",unseen::injection,100000,76356,-4.300111770629883,0.9330947523442821,0.956728822398061,0.48484729425323486,0.9583,0.5049373985017549
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",non_owned_known_attack,42677,440692,-5.455166339874268,0.9968735941453921,0.9905152856309459,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",unseen,42677,76356,-5.455166339874268,0.997046390765316,0.9972741659964618,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",target_non_owned_validation,42677,240691,-5.455166339874268,0.9985871201169118,0.9972748795180356,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",external_aux_validation,42677,50125,-5.455166339874268,0.9986962289428385,0.9987664835755196,0.001316708229426434,0.9503010989525974,0.9986234413965087
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",benign_diagnostic,42677,100000,-5.455166339874268,0.9962569680389907,0.994587788421395,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",pooled_attack_out,42677,517048,-5.455166339874268,0.9968991121992499,0.990208982027306,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",unseen::injection,42677,76356,-5.455166339874268,0.997046390765316,0.9972741659964618,0.0,0.9503010989525974,1.0
