expert,epoch,loss,ce_loss,energy_margin_loss,val_macro_f1,val_accuracy
flood,1,0.009245119811472656,0.0004229233125126111,0.0882219630793687,0.999949999999875,0.99995
flood,2,0.0031473661391305924,0.0002432141121162719,0.029041519914674355,0.999949999999875,0.99995
flood,3,0.0024612671974897217,0.00015613134885507672,0.023051358027628793,0.999949999999875,0.99995
flood,4,0.0021254269532990223,0.00011349093348641433,0.0201193598657674,0.999959999999936,0.99996
flood,5,0.0018676154095330002,9.124732009160146e-05,0.017763680613852178,0.999979999999992,0.99998
flood,6,0.0015674546750469188,7.038363828187387e-05,0.014970710063664478,0.999979999999992,0.99998
flood,7,0.0009177032436100411,5.312665672847509e-05,0.00864576573242823,1.0,1.0
flood,8,0.0006795474482306379,3.8323448354660424e-05,0.006412239870918793,1.0,1.0
flood,9,0.0005995683707010523,2.934536261511054e-05,0.005702229969070407,1.0,1.0
flood,10,0.0005573568020558029,2.4484477132435044e-05,0.005328723139686277,1.0,1.0
flood,11,0.0005139408762909478,2.054828447096405e-05,0.004933925846831251,1.0,1.0
flood,12,0.0004717859943711007,1.753764244957044e-05,0.004542483428624299,1.0,1.0
flood,13,0.0004052783873352246,1.4615130122903522e-05,0.003906632516114482,1.0,1.0
flood,14,0.0003260701249197643,1.2271371202938682e-05,0.00313798748491936,1.0,1.0
flood,15,0.0002383689367715058,9.74301346983634e-06,0.0022862591984255443,1.0,1.0
brute_force,1,0.005547790001489269,0.002402157426292138,0.03145632512943356,0.5,1.0
brute_force,2,0.0021035855277041133,0.001541274316575886,0.005623112040145051,0.5,1.0
brute_force,3,0.0013261549709117626,0.0010623288764755208,0.0026382608393931144,0.5,1.0
brute_force,4,0.0009494477343696048,0.0007912485497296969,0.0015819918398455822,0.5,1.0
brute_force,5,0.0007103203712195697,0.0006161026120293299,0.0009421775366166228,0.5,1.0
brute_force,6,0.000562202189249323,0.0004962874549744263,0.0006591473359991472,0.5,1.0
brute_force,7,0.00045372965866076226,0.0004086466737334365,0.0004508298560834578,0.5,1.0
brute_force,8,0.0003798021814428239,0.0003446128334347101,0.00035189347670386707,0.5,1.0
brute_force,9,0.0003197402221744551,0.0002934746524895939,0.00026265570297742105,0.5,1.0
brute_force,10,0.0002737962544199335,0.00025307717910756183,0.00020719076642939478,0.5,1.0
brute_force,11,0.00023745579766012897,0.00022097662413700898,0.00016479174802853317,0.5,1.0
brute_force,12,0.0002091313566665703,0.00019486938136756906,0.0001426197500659339,0.5,1.0
brute_force,13,0.0001828397078933031,0.00017213715037237985,0.000107025569587419,0.5,1.0
brute_force,14,0.00016349631592602957,0.000153359958900532,0.00010136357094507376,0.5,1.0
brute_force,15,0.0001447261821872077,0.00013738198858620173,7.34419328038955e-05,0.5,1.0
tail,1,0.3009900940251688,0.04854033837335049,2.5244974920506333,0.8262068722394236,0.9888821879015129
tail,2,0.14948577400945426,0.048299266443608706,1.011865062037229,0.8312310128604994,0.9895377192752445
tail,3,0.11076354426778989,0.04686230369820059,0.6390123894073492,0.8351907419797329,0.9897999318247371
tail,4,0.09539903037846346,0.044840058826838246,0.505589712769293,0.8372212153191259,0.989983480609382
tail,5,0.0859864264949089,0.0434370353955278,0.4254939124787435,0.8348512513307326,0.9896950468049401
tail,6,0.08060028288669807,0.04295031642197537,0.37649966095775284,0.8342961725690223,0.9896688255499908
tail,7,0.07710720171978981,0.042538464232882905,0.345687381111347,0.8345820070441574,0.9896950468049401
tail,8,0.07476440319216279,0.04178867952065634,0.32975723127392603,0.8345820070441574,0.9896950468049401
tail,9,0.0719131251652139,0.04018048684145296,0.3173263750226497,0.8345820070441574,0.9896950468049401
tail,10,0.07164414639003858,0.04129811539263609,0.3034603035107294,0.8345820070441574,0.9896950468049401
tail,11,0.06855246063460567,0.039373768783398766,0.29178691814778746,0.8345820070441574,0.9896950468049401
tail,12,0.06776539624093803,0.03933669825838525,0.2842869711657004,0.8339958439637095,0.9896163830400923
tail,13,0.06708904365434717,0.03923102504213103,0.2785801798808276,0.8334414341058933,0.989590161785143
tail,14,0.06549561417786158,0.038305790620580996,0.27189822855813883,0.8334414341058933,0.989590161785143
tail,15,0.06430022636644658,0.038034750373334446,0.2626547607313165,0.8351373087488749,0.9897212680598894
benign,1,0.011595869026780128,0.005201610631048679,0.0639425828576088,0.5,1.0
benign,2,0.0077003257201612,0.00405364666454494,0.036466789906024935,0.5,1.0
benign,3,0.005271708525568247,0.0031151015897095203,0.021566069186925888,0.5,1.0
benign,4,0.004052445450425148,0.0024709312545508145,0.01581514194458723,0.5,1.0
benign,5,0.0033384120099246503,0.002012252925336361,0.013261590591669082,0.5,1.0
benign,6,0.002843056620657444,0.001686720322445035,0.011563362901210785,0.5,1.0
benign,7,0.0025037633583694695,0.0014484486950188875,0.010553146466612815,0.5,1.0
benign,8,0.002186894062459469,0.0012520742389559745,0.009348198006153106,0.5,1.0
benign,9,0.0019502807111665607,0.0010960877757519483,0.008541929278671742,0.5,1.0
benign,10,0.0017463031060248612,0.0009770197397470474,0.00769283352047205,0.5,1.0
benign,11,0.0016128566518425942,0.000876730514485389,0.007361261242926121,0.5,1.0
benign,12,0.0014649941556155682,0.0007892551591433584,0.0067573899564147,0.5,1.0
benign,13,0.0013504878938943147,0.0007135869642905891,0.006369009042978287,0.5,1.0
benign,14,0.0012567404815182089,0.0006531401931680738,0.006036002852916718,0.5,1.0
benign,15,0.0011596369233727456,0.0005994529866240919,0.005601839202642441,0.5,1.0
