true_class,owner_expert,intruding_expert,false_accept_count,true_class_test_support,owner_also_in_rate,owner_lower_energy_rate,resolvable_by_argmin_rate,mean_owner_energy,owner_threshold,mean_intruder_energy,intruder_threshold
brute_force,brute_force,flood,67232,100000,1.0,0.0,0.0,-4.475410461425781,-4.457300186157227,-4.9328107833862305,-4.536252021789551
ddos,flood,tail,66949,100000,0.9991635423979447,1.0,0.9991635423979447,-5.897503852844238,-4.536252021789551,-2.9111826419830322,-1.9575035572052002
dos,flood,brute_force,21110,60594,1.0,1.0,1.0,-4.9328107833862305,-4.536252021789551,-4.475410461425781,-4.457300186157227
dos,flood,tail,2152,60594,0.0,1.0,0.0,-4.426173210144043,-4.536252021789551,-2.3558809757232666,-1.9575035572052002
infiltration,tail,flood,4,37631,1.0,0.0,0.0,-2.046614646911621,-1.9575035572052002,-4.791018962860107,-4.536252021789551
