method,class,precision,recall,f1,support
xgboost,benign,0.7886856160114863,0.99973,0.8817555201778099,100000
xgboost,bot,1.0,0.9955707476770498,0.9977804583835946,41542
xgboost,brute_force,0.8256697387110626,0.99982,0.9044379715231669,100000
xgboost,ddos,0.9999799933978213,0.99965,0.9998149694699625,100000
xgboost,dos,1.0,0.6423903356767997,0.7822626835076719,60594
xgboost,infiltration,0.9979425561682166,0.32223432808057184,0.4871640351934434,37631
xgboost,web_attacks,1.0,0.047151277013752456,0.0900562851782364,509
xgboost,macro_avg,,,0.7347531319191266,440276
xgboost,weighted_avg,,,0.8763352429413579,440276
xgboost,tail_avg,,,0.5250002595850914,440276
