class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3497231,0,0,5695,0
bot,41542,41418,0,0,124,0
brute_force,115040,115020,0,0,20,0
ddos,264872,263116,0,0,1756,0
dos,60594,38843,0,0,21751,0
infiltration,37631,10268,0,0,27363,0
web_attacks,509,452,0,0,57,0
