cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,1973385,0.2836693190663375,0.08703373857651468,1741406,20639,57189,131673,19595,2883,0
1,26615,0.7163306809336626,22.240060481152224,0,12,0,0,10527,15824,252
