expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.0026168182517510093,0.33291
1,bot,31156,-0.8662015429595502,0.0
1,brute_force,86279,1.5853929548257162,0.6723304628009134
1,ddos,100000,-0.06352182889388615,0.00252
1,dos,45446,-4.670771489535326,0.3233067816749549
1,infiltration,28224,-3.8998225196182155,0.3469033446712018
1,web_attacks,381,-592.8677111560567,0.1889763779527559
2,benign,100000,-0.18282071241522768,0.00304
2,bot,31156,-0.6484718933718603,0.0
2,brute_force,86279,-5.64999439767721,0.0
2,ddos,100000,-0.04968516103139509,0.00701
2,dos,45446,1.0305466064809772,0.36214408308762047
2,infiltration,28224,11.326410326729103,0.5890376984126984
2,web_attacks,381,311.8511287805439,0.6797900262467191
