class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
ddos,flood,False,100000,0.9958,0.9966,0.99389,0.00271,0.00107,0.00233,local_classifier,1491,injection,1239,6310,15837
password,probe_access,False,100000,0.99805,0.99997,0.95365,0.04632,0.0,3e-05,gate,45,scanning,36,2,785
scanning,probe_access,False,100000,0.99865,0.99949,0.436,0.56349,0.00036,0.00015,gate,3,injection,3,26,44825
injection,application,False,76356,0.9565194614699565,1.0,0.9547252344282047,0.04527476557179527,0.0,0.0,gate,7179,ddos,3156,53105,36995
dos,flood,False,40692,0.9963383466037551,0.9997051017398997,0.8941806743340214,0.10552442740587831,0.0,0.0002948982601002654,gate,976,injection,859,8540,595
backdoor,stealth_malware,True,40678,0.9993608338659717,0.9990166674861104,0.9967550027041644,0.002261664781946015,0.0,0.0009833325138895717,gate,0,,0,0,0
mitm,stealth_malware,True,1204,0.8172757475083057,0.9958471760797342,0.0,0.9958471760797342,0.0,0.004152823920265781,gate,0,,0,0,0
ransomware,stealth_malware,True,795,0.9610062893081761,0.9974842767295597,0.018867924528301886,0.9786163522012579,0.0,0.0025157232704402514,gate,0,,0,0,1
