class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3497688,0,0,5238,0
bot,41542,41418,0,0,124,0
brute_force,115040,115020,0,0,20,0
ddos,264872,247078,0,0,17794,0
dos,60594,38864,0,0,21730,0
infiltration,37631,10242,0,0,27389,0
web_attacks,509,463,0,0,46,0
