round,expert,coverage,regime_tune_rows,marginal,action
0,3,0.5129,12,,dropped(min-support)
0,4,0.5546,0,,dropped(min-support)
0,1,0.3786,2360,32.9736,kept(prune off)
0,2,0.5065,82604,0.0222,kept(prune off)
