cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15408,0.24985098460526478,33.60942379557081,0,0,0,0,0,15408,0
1,21047,0.15468501097421572,14.693606572802587,0,0,0,0,21047,0,0
2,1896069,0.02606621359413332,0.027484901683473065,1740552,20642,0,131674,0,3201,0
3,9734,0.1157832852351118,25.263412920432934,842,0,0,0,8678,98,116
4,39987,0.05308056339738762,2.6539154148573147,11,0,39579,0,397,0,0
5,136,0.00306831372955376,2155.932313405314,0,0,0,0,0,0,136
